fsync,synchronousCommit,fullPageWrites,trackActivities,trackCounts,sharedBuffers,tempBuffers,workMem,Performance
1,1,1,0,1,64,32,4096,128550.0
0,0,1,1,0,64,8,4096,46665.2
0,1,0,1,0,128,2,1024,46599.4
0,0,0,1,0,64,8,1024,46405.2
0,1,0,1,1,256,32,1024,46390.0
1,0,1,1,1,256,32,1024,139302.2
0,0,1,0,1,256,8,1024,46106.2
0,0,1,0,0,128,32,1024,46138.8
0,0,1,0,1,128,2,4096,46359.4
0,1,1,0,1,64,2,4096,46299.4
0,1,1,0,0,64,8,4096,46121.6
1,1,0,1,0,256,2,4096,129499.4
0,1,0,1,1,256,32,1024,46390.0
1,0,1,0,0,128,32,4096,137057.4
0,1,1,0,1,128,2,1024,46282.6
1,1,1,0,1,64,8,256,132169.4
0,1,1,0,0,256,32,256,46640.6
1,1,0,0,0,64,2,4096,130337.2
0,0,0,0,1,64,32,256,46295.4
0,1,0,0,0,128,2,1024,46240.8
1,1,0,1,0,128,32,256,132344.8
1,1,1,0,1,64,32,1024,130145.2
1,0,0,0,1,64,32,256,134278.2
1,0,0,0,1,256,8,1024,135761.2
1,1,1,0,0,128,2,1024,135272.2
0,0,1,0,0,64,2,256,46097.4
1,1,0,1,0,64,2,1024,139402.4
1,1,0,0,1,128,2,4096,133053.0
1,0,0,0,1,64,32,1024,130868.6
0,0,1,1,0,128,32,256,46471.0
0,0,1,0,0,64,2,256,46097.4
0,1,1,1,0,64,2,256,46507.8
1,0,1,0,0,256,2,1024,135993.4
1,0,0,1,0,256,8,4096,131930.8
1,0,1,0,0,64,8,256,131837.2
0,0,1,0,1,256,2,1024,46177.2
1,1,0,1,1,64,8,4096,128898.0
0,0,1,1,1,256,32,256,46605.0
0,0,0,1,0,256,2,4096,46365.8
0,0,1,1,0,64,8,256,46557.4
1,1,1,0,1,128,8,1024,132620.2
1,1,0,0,1,256,8,1024,133251.6
0,1,1,1,1,128,8,4096,46800.8
1,0,1,0,1,256,32,4096,138982.6
0,1,0,1,0,64,2,4096,46433.0
1,0,1,1,0,64,32,4096,138943.4
0,1,0,0,0,256,8,1024,46097.6
0,0,0,0,1,256,32,4096,46070.8
1,0,1,0,0,256,8,4096,137294.8
0,1,1,1,1,128,2,1024,46877.2
0,0,0,0,0,64,32,256,46471.2
1,0,1,1,0,128,32,1024,138660.8
0,1,0,1,1,64,2,1024,46520.6
0,0,0,0,0,64,2,4096,46558.6
0,1,0,1,0,128,2,1024,46599.4
0,0,0,1,0,64,32,256,46298.4
0,1,0,0,1,128,8,1024,46124.2
1,0,0,0,1,256,32,256,135823.2
1,1,0,0,0,128,32,4096,134334.8
1,1,0,1,0,128,32,1024,134356.6
0,1,0,0,0,256,2,256,46440.0
0,0,1,1,1,128,8,1024,46669.0
1,0,1,0,1,256,32,1024,134690.4
0,0,1,0,0,256,32,4096,46148.2
1,1,0,0,1,128,2,256,136842.2
0,1,1,1,0,128,8,1024,46551.0
1,1,0,1,0,128,8,1024,135017.0
1,1,0,0,0,64,2,4096,130337.2
0,0,0,0,0,256,32,1024,46256.6
1,1,0,0,0,64,2,1024,132621.4
1,0,0,1,0,128,32,4096,133001.4
0,1,1,1,0,256,32,1024,46477.8
1,1,0,1,1,64,32,1024,123397.2
0,0,0,1,0,128,32,4096,46365.0
1,0,0,1,0,128,32,256,134485.2
1,0,1,1,0,64,8,256,141618.4
0,0,1,1,1,64,32,256,46565.6
1,1,0,1,0,128,2,4096,132373.8
0,1,0,0,0,64,2,1024,46111.6
1,1,0,0,1,64,8,1024,134931.8
0,0,0,1,0,256,32,4096,46898.4
1,0,1,1,0,256,32,4096,138895.2
0,1,0,1,1,256,2,1024,46417.0
0,1,0,0,0,256,2,1024,46248.8
1,1,1,1,1,64,2,256,128684.6
1,1,0,1,1,128,8,1024,129166.2
1,0,0,1,1,64,32,256,134738.8
0,1,1,1,0,64,32,4096,46414.2
0,0,0,1,1,256,2,4096,46327.4
0,1,0,1,1,128,32,1024,46648.6
1,1,0,0,0,256,2,256,133900.6
1,1,1,1,1,64,8,256,131856.0
1,0,1,0,0,256,8,256,133510.4
0,0,0,1,1,64,32,1024,46600.2
1,0,0,0,0,256,2,1024,134031.2
1,0,1,1,1,64,8,4096,136839.6
0,1,1,0,0,64,32,4096,46715.4
1,0,1,0,1,256,8,4096,136736.2
1,0,0,1,1,128,2,4096,134644.0
1,0,1,0,1,128,2,4096,139647.8
1,0,0,1,1,256,8,1024,135590.6
1,0,0,1,1,64,32,4096,134370.8
1,0,1,1,1,64,32,1024,141022.0
0,1,1,1,1,128,8,4096,46800.8
0,1,0,0,1,256,2,4096,46310.8
1,1,1,1,1,256,32,1024,130423.0
0,1,0,0,1,256,2,256,46288.6
0,0,0,1,0,64,2,1024,46287.8
1,1,1,0,0,256,8,4096,136698.2
0,0,0,0,0,256,2,256,46207.6
1,1,1,1,0,128,8,1024,129666.0
0,0,0,1,1,64,32,256,46427.2
0,1,1,0,0,64,32,1024,46145.0
0,0,0,0,0,128,2,1024,46169.2
1,1,1,0,1,256,32,256,129297.0
0,1,0,0,1,256,8,1024,46358.2
0,0,1,0,0,128,2,1024,46254.6
1,1,1,1,1,256,8,256,136030.6
1,0,0,1,0,256,2,4096,133050.0
0,1,0,1,0,64,32,1024,47346.8
0,0,0,0,0,64,8,1024,46349.4
0,0,1,0,1,64,32,256,46132.4
1,1,0,0,1,128,8,4096,133286.0
0,0,0,1,1,128,32,256,46408.2
1,1,1,0,0,256,8,1024,133985.0
1,1,0,1,1,256,32,4096,126458.8
0,1,0,0,0,64,8,1024,46294.0
1,0,1,1,0,256,2,1024,136959.4
1,1,1,1,0,128,2,256,128216.6
0,0,1,1,1,256,2,1024,47568.6
1,0,1,1,1,256,8,256,136729.2
1,0,0,0,1,128,2,256,135331.6
0,0,0,1,1,128,32,256,46408.2
0,0,1,1,0,64,8,256,46557.4
0,0,0,1,0,64,32,4096,46264.2
0,0,0,1,1,64,32,1024,46600.2
0,0,1,1,0,128,32,256,46471.0
0,0,0,1,0,64,8,4096,46361.2
1,1,1,0,1,64,2,256,132282.6
0,0,1,0,1,64,2,4096,46238.6
1,0,0,0,0,64,32,4096,131737.4
0,0,0,1,0,64,2,1024,46287.8
0,1,1,0,0,128,8,256,46214.6
1,1,0,1,0,256,2,1024,133595.4
0,0,1,1,1,64,32,256,46565.6
1,0,1,0,1,128,8,4096,137829.6
1,0,1,1,0,128,8,4096,136843.8
0,1,0,1,1,128,8,256,47454.8
0,0,0,1,0,64,8,4096,46361.2
0,0,1,0,1,256,2,1024,46177.2
1,1,0,1,1,64,8,1024,125966.2
0,1,0,1,0,64,32,1024,47346.8
0,0,0,0,0,64,8,1024,46349.4
0,0,0,0,1,128,32,4096,46304.6
1,0,1,1,1,128,2,4096,140684.8
1,1,0,0,0,64,2,4096,130337.2
1,1,1,1,1,256,8,256,136030.6
0,1,0,1,1,64,8,4096,46329.0
0,0,1,1,0,256,2,256,46610.2
0,1,0,1,0,64,2,256,46355.4
0,1,0,0,1,64,32,1024,46172.8
1,1,0,1,1,128,2,4096,128536.4
1,1,0,0,1,128,8,256,137657.6
0,1,0,1,1,128,32,4096,46394.0
1,1,1,0,1,256,2,1024,128397.6
0,0,1,0,0,64,2,4096,46095.0
1,0,1,1,0,128,2,1024,140842.0
0,1,0,1,1,256,32,1024,46390.0
1,1,1,0,1,64,2,4096,131156.6
0,1,1,0,0,64,32,4096,46715.4
0,0,0,1,1,64,32,1024,46600.2
0,1,1,0,1,256,32,4096,46447.8
0,1,0,0,1,128,8,1024,46124.2
1,0,1,0,0,64,8,1024,133410.0
0,0,0,0,0,256,8,256,46305.6
0,1,0,1,1,64,8,256,46752.4
0,0,1,1,0,64,32,4096,46914.0
1,0,0,1,1,256,2,4096,134019.0
1,1,1,1,0,64,8,4096,129001.8
1,1,1,1,0,128,32,1024,126388.4
0,1,1,0,1,128,32,256,46129.8
1,1,1,1,0,128,32,256,130071.2
0,0,1,0,0,256,2,1024,46432.2
0,0,1,0,1,256,8,1024,46106.2
1,1,0,0,0,128,2,4096,133164.4
1,1,1,0,0,256,32,1024,132806.8
1,0,0,0,0,256,8,256,134915.4
0,1,0,0,1,256,2,4096,46310.8
0,1,1,0,0,128,8,256,46214.6
0,0,0,1,0,128,2,256,46486.8
0,0,1,1,0,128,32,1024,46495.6
0,0,1,0,1,256,8,4096,46508.6
0,1,0,0,0,256,2,4096,46096.4
1,1,1,1,0,128,8,4096,129330.0
0,0,1,1,0,64,2,4096,46806.8
0,0,1,1,1,128,32,256,46567.8
0,1,0,1,1,128,2,4096,46322.4
1,0,0,0,0,64,2,4096,132542.0
1,1,1,1,1,64,8,256,131856.0
1,1,1,0,1,128,32,256,128130.2
1,0,0,1,1,128,8,4096,133106.0
0,0,1,0,1,64,32,4096,47106.4
0,0,1,1,1,64,32,256,46565.6
0,0,0,0,1,128,2,1024,46113.2
1,1,0,0,1,64,2,256,134110.6
0,0,1,1,1,256,8,4096,46812.0
0,0,1,1,0,256,2,1024,46729.2
1,0,1,1,1,64,2,1024,135739.2
1,1,1,0,0,64,32,1024,134439.4
1,0,0,1,1,64,32,4096,134370.8
0,0,0,1,1,128,2,256,46335.6
0,0,0,1,0,128,8,4096,46352.2
0,0,1,0,1,256,32,256,46282.0
1,0,0,1,1,64,32,256,134738.8
1,0,0,0,0,64,32,4096,131737.4
1,1,1,0,0,256,2,4096,131836.0
0,0,0,0,1,128,32,1024,46299.2
1,1,0,0,0,256,32,256,130682.8
1,0,1,0,0,64,8,256,131837.2
0,1,0,1,0,256,8,4096,46431.0
0,1,0,0,0,128,8,4096,46379.2
0,0,0,1,1,128,8,1024,46358.4
1,0,1,0,0,128,8,1024,130578.0
1,1,1,1,1,128,8,256,130828.8
0,1,0,0,1,128,8,4096,46303.0
0,1,0,0,1,256,2,256,46288.6
1,0,0,1,0,256,32,256,135844.0
0,1,1,0,1,64,32,256,46325.8
0,1,0,1,1,256,2,4096,46615.0
1,1,0,1,1,128,32,1024,129568.0
0,0,1,1,0,256,32,1024,47774.0
0,1,0,0,0,128,32,4096,46197.8
0,1,1,1,1,64,2,256,46733.2
0,0,0,0,1,256,8,256,46100.4
1,0,0,0,0,256,8,4096,135307.4
0,0,1,1,1,64,32,1024,46610.2
0,1,0,1,1,64,32,256,46402.4
1,0,1,1,1,128,2,256,141082.4
0,1,0,1,1,128,2,1024,46445.4
1,0,0,0,0,256,2,1024,134031.2
0,0,1,0,0,128,32,256,46078.8
0,1,1,1,0,64,2,4096,46404.4
1,1,1,1,0,256,8,256,124653.8
0,0,0,0,0,128,8,256,46204.0
0,0,0,0,1,128,2,1024,46113.2
0,0,1,0,1,64,32,256,46132.4
1,0,0,0,0,128,8,1024,130750.8
0,1,1,1,1,128,8,256,46554.0
1,0,1,0,1,128,2,1024,135485.6
0,1,0,1,1,256,2,4096,46615.0
0,1,0,1,0,128,2,256,46584.8
1,1,0,1,1,64,32,4096,130741.8
1,0,1,0,0,256,32,1024,134646.2
1,1,0,0,0,64,2,4096,130337.2
0,0,1,0,0,64,2,4096,46095.0
1,1,0,0,1,64,8,1024,134931.8
1,1,1,1,1,128,32,1024,130943.4
0,0,1,0,1,64,2,256,46268.8
1,0,1,1,0,256,2,4096,139497.4
0,0,0,0,1,128,2,4096,46108.2
0,0,1,1,0,128,2,256,46483.8
1,1,0,1,1,256,8,4096,131693.0
1,0,0,1,0,256,8,4096,131930.8
0,0,0,1,0,256,32,4096,46898.4
0,1,1,1,0,256,8,1024,46824.8
1,0,1,0,0,64,32,1024,134519.0
0,1,1,1,1,128,32,1024,46752.2
0,0,0,1,0,128,8,4096,46352.2
0,1,0,0,1,256,32,256,46163.4
0,0,0,1,0,128,32,256,46457.2
1,0,0,0,0,64,32,1024,135660.4
0,1,0,0,1,64,8,1024,46054.6
0,1,0,0,1,64,2,4096,46135.0
0,0,1,0,0,128,8,256,46140.0
1,1,1,0,0,64,32,1024,134439.4
0,0,1,0,0,256,8,1024,46146.2
1,0,1,1,1,256,2,1024,139540.2
1,1,0,1,0,64,2,256,134157.4
0,0,0,1,1,64,2,4096,46482.0
0,0,0,1,0,256,2,1024,46554.6
0,0,0,0,0,128,2,256,46236.8
0,1,1,0,0,64,2,4096,46357.8
1,0,0,1,0,64,2,4096,128320.8
0,0,0,0,1,256,2,1024,46354.2
1,1,1,0,0,64,32,4096,131524.0
1,0,0,1,0,256,2,4096,133050.0
1,1,1,0,1,256,8,4096,131231.2
1,1,0,0,1,128,8,256,137657.6
0,1,0,0,0,64,32,256,46122.2
0,1,0,0,0,64,32,4096,46336.2
1,0,0,1,0,256,32,1024,133283.0
1,0,0,0,1,128,32,256,133749.4
0,1,1,1,1,256,32,256,46982.0
0,0,1,1,0,64,2,4096,46806.8
1,1,0,1,1,64,32,256,135693.6
1,1,1,1,0,256,2,4096,127337.6
0,1,0,1,0,64,32,4096,46404.0
0,0,1,1,1,256,2,4096,46800.0
0,0,1,1,1,64,32,1024,46610.2
1,1,0,1,1,128,8,256,131563.8
0,0,1,1,0,256,32,4096,47278.0
1,1,0,1,0,64,2,1024,139402.4
1,0,0,1,1,256,8,256,135852.4
0,0,0,0,0,256,8,4096,46426.6
0,0,1,1,1,256,32,4096,46299.2
1,0,0,1,0,256,2,256,131727.4
0,0,1,0,0,128,32,4096,46233.6
1,0,0,1,1,256,2,256,131810.4
1,1,0,1,1,64,2,4096,134920.4
1,0,1,0,1,128,32,4096,138524.6
0,0,1,0,0,128,32,4096,46233.6
1,1,0,1,0,64,32,1024,132685.0
0,0,1,1,0,256,32,1024,47774.0
0,0,1,1,0,128,32,256,46471.0
1,1,1,1,0,64,32,1024,127659.2
1,0,0,1,0,128,32,4096,133001.4
1,1,1,0,0,128,8,256,131126.8
0,0,0,0,1,64,8,4096,46327.8
0,0,1,1,1,64,8,256,46834.4
0,1,0,0,1,128,8,256,46673.2
1,0,1,0,0,128,8,256,131236.6
1,1,1,0,1,256,2,4096,132488.4
0,0,0,1,1,128,32,4096,46343.6
0,1,0,0,0,256,32,256,46178.0
0,1,0,1,1,64,32,256,46402.4
0,1,0,0,0,128,8,4096,46379.2
0,0,0,0,1,256,32,1024,46176.6
1,1,0,1,1,128,2,256,130923.0
1,0,0,0,0,64,8,1024,132700.0
1,0,0,1,1,128,32,4096,132487.4
1,1,1,0,0,128,2,1024,135272.2
0,0,1,1,0,64,8,1024,46966.4
1,0,1,1,1,256,32,4096,139169.0
1,0,0,0,0,128,32,256,135706.6
1,1,1,1,1,64,2,4096,132912.2
0,0,1,1,1,256,2,1024,47568.6
0,0,1,0,0,128,2,1024,46254.6
1,0,0,0,0,128,8,4096,135612.4
0,1,0,1,0,256,32,4096,46756.0
1,0,1,1,1,256,32,256,137724.2
1,1,1,0,1,256,32,256,129297.0
1,1,1,0,0,256,8,4096,136698.2
0,1,0,0,0,128,8,4096,46379.2
1,0,1,1,0,64,32,4096,138943.4
1,1,0,1,1,256,32,1024,127450.4
1,0,0,0,0,64,8,4096,130604.8
0,1,1,1,1,256,8,4096,46925.4
0,0,0,0,1,256,32,1024,46176.6
1,0,0,0,0,128,8,4096,135612.4
0,0,0,1,0,128,2,256,46486.8
1,1,0,0,0,64,8,1024,134852.2
1,1,0,0,1,256,32,1024,135112.0
1,0,1,1,1,64,32,4096,138867.0
0,0,1,0,1,256,2,256,46342.0
0,1,1,1,0,64,2,256,46507.8
0,0,0,0,0,64,2,4096,46558.6
0,1,1,1,1,64,2,1024,46856.0
1,0,1,1,0,64,32,1024,139522.4
1,0,1,1,0,128,32,4096,138185.4
0,1,1,0,1,256,8,256,47092.0
1,0,0,1,0,128,2,256,132275.4
0,0,1,0,1,128,32,4096,46408.8
1,0,1,1,1,64,32,1024,141022.0
0,0,1,0,0,128,32,1024,46138.8
0,1,0,0,0,256,8,4096,46102.0
1,0,0,1,0,256,2,4096,133050.0
1,0,0,1,1,64,32,256,134738.8
0,0,1,0,0,128,2,1024,46254.6
