new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,Performance
4,3,2,1,0,0,0,0,1,1,37.926
1,3,1,1,1,0,1,1,0,1,183.93
1,1,1,0,1,0,1,1,1,0,93.374
1,3,3,1,0,1,1,1,1,0,158.828
3,1,2,0,1,0,0,1,1,1,33.268
3,2,1,0,0,0,1,1,1,1,46.324
4,3,2,0,0,0,1,0,0,1,50.028
4,3,3,1,1,1,1,1,0,1,50.434
1,2,3,0,0,0,1,1,0,0,140.962
2,3,2,1,1,0,1,0,0,1,91.598
4,1,2,0,1,0,0,1,1,0,24.882
4,2,3,1,1,1,1,1,0,1,36.164
1,3,3,1,1,0,1,1,1,1,158.204
3,2,2,0,0,1,1,1,1,1,46.292
4,3,2,1,0,0,0,0,0,0,43.528
4,3,3,1,1,0,0,1,1,1,39.126
3,3,1,1,1,1,1,0,0,1,66.204
3,1,3,1,1,0,1,0,0,1,30.116
3,2,1,1,0,1,1,1,1,1,43.916
2,2,3,0,0,0,0,0,1,0,58.822
3,3,1,1,1,1,0,1,0,0,63.74
1,3,1,1,0,1,1,1,0,1,186.28
2,2,2,1,0,0,0,0,1,0,56.236
1,3,1,0,1,0,0,1,1,0,152.832
3,2,3,1,0,0,0,1,0,1,47.028
4,1,1,1,0,1,1,0,0,0,22.746
4,1,2,1,1,0,1,1,1,0,23.194
3,1,3,0,1,0,0,0,1,0,31.832
1,3,2,0,1,0,0,1,1,0,152.56
3,2,2,0,1,1,0,1,0,0,49.462
3,3,3,1,1,1,0,1,1,1,52.128
1,3,2,0,0,1,0,1,0,1,183.374
3,1,1,1,1,1,0,1,0,0,30.86
4,1,3,1,0,1,1,0,1,1,23.762
4,3,3,1,0,0,1,0,1,1,42.394
1,1,2,1,1,1,1,1,0,1,87.328
2,3,1,0,0,1,0,0,1,0,74.686
2,2,3,1,0,1,1,0,1,0,60.528
4,1,1,1,1,1,1,0,0,1,21.714
2,2,2,0,0,1,0,0,0,0,65.926
4,3,1,0,1,0,1,1,0,1,52.726
4,2,3,0,1,1,0,0,1,1,30.754
2,1,1,0,0,1,0,1,0,1,49.936
2,2,1,1,1,0,0,0,0,1,60.416
1,3,3,0,1,0,1,0,0,0,178.614
3,3,1,0,0,1,1,0,1,1,58.444
3,3,2,1,1,1,0,0,0,0,58.384
2,1,1,1,1,0,1,0,0,0,42.304
1,2,1,0,1,1,0,0,1,1,108.268
3,1,3,1,0,0,0,1,1,0,31.772
2,2,3,1,1,0,0,0,1,1,55.532
2,3,2,1,1,0,1,0,1,1,80.616
3,3,1,1,0,1,0,1,0,1,64.156
1,3,3,0,0,0,0,0,1,0,143.02
2,1,1,0,1,0,1,1,0,0,49.298
1,3,3,0,0,0,0,1,0,0,181.98
3,2,1,0,1,0,1,0,1,1,43.37
4,1,1,1,0,0,1,1,1,1,23.83
1,1,2,0,0,0,1,0,0,1,87.306
4,1,2,0,1,1,0,0,1,1,23.982
4,2,2,0,0,1,1,0,0,0,36.582
1,1,2,0,0,0,0,1,0,1,94.612
3,1,1,0,0,1,1,1,1,0,34.008
1,1,3,0,0,1,0,0,0,1,86.65
1,3,3,1,1,0,1,1,1,1,158.204
3,1,1,1,0,0,1,0,0,1,29.762
1,1,3,0,0,0,1,0,0,0,87.624
3,2,3,0,1,0,0,1,0,0,49.61
4,2,1,0,1,1,0,0,1,1,29.912
1,3,1,1,0,1,1,1,1,0,159.008
2,2,3,0,0,1,0,0,0,0,66.408
3,3,3,1,1,1,1,1,0,0,71.242
1,3,2,1,0,1,1,0,1,1,151.802
3,3,2,1,0,0,0,1,1,0,52.896
4,3,1,0,1,1,1,1,1,0,44.446
3,1,1,0,0,0,0,0,0,0,31.096
3,2,3,0,0,0,0,1,1,0,42.71
4,1,3,0,0,1,0,0,1,0,24.878
2,1,2,0,1,1,0,0,1,1,45.44
4,2,1,0,1,0,1,0,1,1,31.734
1,1,1,0,0,1,1,1,0,1,95.822
2,1,2,0,1,0,1,0,0,0,45.974
4,2,3,1,1,1,0,0,0,1,32.95
1,2,2,0,0,0,0,0,0,1,123.106
4,3,3,1,0,0,1,0,1,1,42.394
1,1,3,1,0,0,0,1,1,1,88.844
2,3,2,0,1,0,1,0,1,0,83.696
3,1,3,0,0,1,1,1,0,0,34.006
1,2,1,0,1,1,1,0,0,1,129.562
3,2,3,0,0,0,1,1,1,0,46.122
4,2,2,0,0,1,0,1,0,1,36.556
2,1,3,0,0,0,1,1,0,0,50.184
1,3,3,1,0,1,1,0,1,0,151.834
3,1,2,1,0,1,0,1,0,1,31.584
1,1,2,1,1,1,0,0,1,1,79.098
3,1,2,0,1,0,1,1,0,1,33.708
3,1,3,0,0,1,1,0,1,1,32.66
4,1,3,0,1,1,0,0,0,0,24.888
3,2,2,1,0,0,1,0,1,1,42.066
1,3,1,0,0,0,0,1,0,1,182.612
2,2,3,0,1,0,1,0,0,0,69.724
2,3,1,1,1,1,0,0,1,0,71.512
2,3,1,0,0,0,0,1,1,0,80.57
2,1,3,1,0,0,1,1,1,1,47.652
4,3,3,0,1,1,1,1,1,0,44.486
3,1,1,0,1,0,0,0,1,1,31.254
4,3,2,1,1,0,0,0,0,1,42.97
2,3,3,0,0,1,1,1,0,1,104.798
4,2,2,0,1,1,1,0,1,1,32.302
1,3,1,1,1,1,0,0,1,1,135.302
4,1,3,0,0,1,1,0,0,1,25.104
3,1,3,0,1,0,1,1,1,1,33.7
3,3,1,0,1,0,1,0,0,1,68.966
3,3,2,0,1,1,1,1,0,0,74.578
4,2,1,0,0,1,1,0,0,0,36.114
3,3,3,1,1,0,0,1,1,0,52.136
3,1,3,1,0,0,0,1,1,1,31.748
4,2,3,1,0,0,1,1,0,0,35.914
4,3,2,1,1,0,1,1,1,1,42.696
3,3,2,0,1,1,0,1,0,0,66.754
1,1,1,0,1,1,1,1,0,0,93.582
3,2,1,1,0,0,0,0,0,1,43.0
1,1,2,0,1,1,1,0,0,0,85.612
2,1,1,0,0,1,1,1,1,1,50.468
3,2,2,1,0,0,1,0,1,0,42.088
4,3,3,0,1,0,1,0,0,0,50.09
3,3,3,0,0,1,1,0,0,1,71.754
2,1,2,1,0,0,0,0,1,1,43.662
3,1,2,0,1,0,1,0,1,0,31.638
4,2,2,0,1,1,0,1,1,1,31.662
3,1,3,0,0,0,0,0,1,0,32.4
2,1,2,0,1,1,1,0,1,1,45.902
1,3,2,0,0,1,1,0,1,1,156.936
1,2,1,0,1,1,1,0,0,0,129.166
4,1,1,1,1,1,1,0,0,0,21.942
1,2,1,1,0,0,1,1,1,1,119.39
1,1,1,1,1,1,0,1,1,0,86.252
3,3,2,1,0,1,1,0,1,1,57.08
1,3,2,1,0,1,0,1,1,1,147.528
3,3,1,1,0,0,0,0,1,0,49.73
3,1,1,1,0,1,0,0,0,1,29.23
2,2,3,0,0,1,0,0,0,0,66.408
3,2,2,1,1,0,0,0,0,0,43.164
4,3,3,1,0,0,0,0,0,1,43.952
1,3,3,1,0,0,1,1,1,1,159.57
2,3,3,0,0,1,0,1,1,0,80.428
2,2,3,1,1,1,0,1,0,1,67.028
2,2,2,0,1,1,1,0,0,1,69.688
2,1,1,1,1,1,1,1,0,1,46.154
1,1,2,0,0,0,1,0,1,0,87.076
3,3,3,0,0,1,1,1,0,0,75.71
4,3,2,0,0,0,0,0,0,0,46.086
4,2,1,1,0,1,0,0,0,0,31.868
3,3,3,1,0,0,0,0,0,0,59.162
1,1,2,1,1,1,0,1,1,0,86.114
2,1,1,0,0,0,1,1,0,0,50.154
3,3,1,1,0,1,0,0,0,1,58.34
4,2,3,0,1,0,0,0,1,0,31.098
2,3,2,0,1,0,0,0,0,0,86.902
4,2,3,0,1,1,1,1,1,1,33.618
1,1,1,0,0,1,1,0,0,1,86.822
1,3,3,0,0,1,1,0,1,1,157.444
4,1,2,1,0,1,0,1,1,1,23.734
2,3,2,0,0,1,0,1,0,1,96.93
2,3,2,0,1,1,0,1,1,1,80.196
1,3,3,0,0,1,0,0,0,1,167.346
1,3,3,0,0,0,0,0,0,1,166.47
4,2,1,1,1,1,1,1,0,0,35.556
4,3,2,1,1,0,0,0,0,1,42.97
4,2,3,0,1,1,0,1,0,0,36.104
3,1,2,1,1,0,1,0,1,0,29.656
1,1,1,1,0,0,1,1,1,0,88.902
4,2,1,0,0,1,0,1,0,1,36.458
4,3,1,1,0,0,0,1,0,1,46.684
3,1,1,1,1,0,0,0,0,1,28.7
2,3,1,1,0,1,1,1,0,1,99.608
4,2,1,1,0,0,0,0,0,1,31.72
3,3,3,1,0,0,0,1,0,1,63.862
2,3,2,1,0,1,1,0,1,0,81.296
1,3,3,1,1,1,0,0,0,0,157.672
1,3,3,0,1,1,1,0,0,1,179.694
1,2,3,1,1,0,1,0,1,1,111.482
4,3,3,1,1,1,1,1,1,1,42.686
4,1,1,1,0,0,0,1,0,0,23.824
2,2,1,1,1,1,0,1,1,0,58.808
2,1,1,1,1,0,0,0,0,0,41.756
2,3,2,0,0,1,1,1,1,0,87.904
2,1,2,1,1,0,1,0,0,0,42.778
3,3,2,1,1,1,1,0,0,1,66.68
1,3,2,0,1,1,1,0,1,1,155.896
1,2,1,1,0,1,0,1,0,0,127.762
3,1,1,1,1,0,0,1,1,0,30.956
4,1,1,0,0,1,1,1,0,1,25.588
3,1,3,0,0,1,0,1,1,0,33.736
2,3,3,0,1,1,1,0,0,0,96.464
3,2,3,0,0,1,0,1,1,0,42.614
2,1,2,1,1,0,0,1,1,0,45.55
1,3,3,0,0,1,1,1,1,1,165.32
1,3,3,0,1,1,1,0,1,0,155.944
2,1,3,0,0,1,1,1,1,0,50.198
1,2,3,1,1,1,1,0,1,1,111.308
3,1,2,1,0,1,0,1,0,0,31.382
2,3,3,1,1,0,1,1,0,0,98.208
2,3,2,1,0,0,0,1,0,0,91.424
2,2,3,0,1,1,0,1,1,0,61.874
4,3,1,0,0,1,0,0,0,0,45.446
2,3,3,1,1,0,0,1,1,1,76.81
4,3,2,0,0,0,1,1,1,1,44.928
2,1,2,0,1,0,1,0,0,1,45.876
3,2,3,1,0,0,0,0,0,0,44.022
4,1,3,1,1,1,0,0,0,1,23.204
2,2,2,1,0,1,0,0,0,0,62.452
4,3,1,1,0,0,1,0,1,1,41.596
4,2,1,1,1,0,1,1,1,1,31.648
4,2,1,0,1,1,1,1,1,1,33.41
3,2,3,1,0,0,0,1,0,0,47.098
1,1,3,0,1,0,0,0,1,1,84.95
3,3,2,1,1,1,1,0,1,1,56.438
3,2,2,0,1,1,0,1,0,1,49.444
3,2,3,1,0,1,0,1,0,1,47.134
3,1,3,1,0,1,1,1,0,0,31.88
3,2,2,1,1,0,1,1,1,1,43.614
1,2,2,0,0,0,0,0,1,1,109.898
3,1,3,0,0,0,1,0,1,1,32.84
3,2,3,1,0,1,0,1,1,0,40.398
3,2,3,1,1,1,1,1,0,0,50.296
1,1,2,1,1,0,0,1,0,1,86.884
4,1,1,1,1,0,1,1,1,1,23.416
2,3,2,1,1,0,0,0,1,1,72.086
3,2,1,0,1,1,0,1,1,0,42.696
4,2,2,0,0,1,0,1,0,1,36.556
2,1,1,1,0,0,1,1,1,0,47.338
3,1,3,1,1,1,0,1,1,1,30.892
4,1,1,1,0,1,0,1,0,1,23.666
3,3,2,1,1,0,0,1,1,0,52.184
1,3,1,0,0,0,0,0,1,0,142.062
3,3,3,1,0,1,1,0,0,0,67.826
3,1,2,0,0,0,1,1,0,1,34.31
2,2,1,1,0,1,0,0,1,1,55.172
2,2,1,1,1,1,1,1,1,1,62.598
4,1,2,0,0,1,1,0,0,1,24.368
1,3,2,1,0,1,0,1,1,0,147.438
1,1,3,0,0,0,0,0,0,0,86.482
1,3,2,1,1,1,0,0,1,0,136.276
3,1,2,1,0,0,0,0,1,1,30.076
2,1,3,1,0,1,0,0,0,1,43.918
2,1,2,0,1,1,0,1,0,0,49.042
3,2,1,1,1,1,0,0,0,1,42.32
1,1,2,0,1,1,1,1,1,1,93.946
3,3,3,1,0,0,0,0,1,0,50.856
2,1,1,0,0,0,0,1,0,1,49.996
4,2,3,0,1,0,1,0,0,1,36.598
3,1,1,0,0,1,1,1,0,1,34.136
3,2,3,1,0,0,1,0,0,1,47.946
3,2,1,1,1,0,0,0,0,1,42.198
1,2,3,1,1,0,1,1,1,1,117.948
1,2,1,1,0,1,1,1,0,1,134.874
4,3,2,0,1,1,1,1,1,1,44.586
1,1,2,1,0,0,1,1,0,1,89.474
3,1,3,0,1,0,1,1,1,1,33.7
1,1,3,0,1,1,0,1,1,1,93.314
4,3,2,0,0,0,0,0,0,1,45.722
2,3,1,0,0,1,0,0,0,0,88.446
4,2,2,0,1,0,0,1,1,0,31.61
3,2,1,0,1,0,0,1,1,0,42.524
1,1,1,0,0,0,1,1,0,1,95.396
2,2,2,1,1,0,1,0,0,1,65.522
3,3,3,1,0,0,1,0,0,1,67.252
3,2,1,0,0,0,1,0,1,0,43.474
2,3,1,0,0,0,0,1,0,0,96.044
4,3,3,1,1,0,1,0,1,1,41.886
1,2,1,1,0,1,0,0,0,1,116.648
2,3,2,0,0,1,1,0,1,1,84.082
2,3,3,1,1,0,1,1,1,0,84.006
2,2,3,0,0,0,0,1,0,1,71.684
2,3,3,0,1,1,1,1,0,1,104.038
1,3,2,1,1,0,0,1,0,0,171.5
1,3,1,1,0,0,1,1,1,0,158.85
3,2,2,1,0,1,1,0,1,0,41.992
1,2,1,0,1,0,1,1,0,0,139.692
4,3,2,0,0,1,1,1,1,1,44.722
4,3,3,0,1,1,1,0,1,0,43.364
2,3,1,0,0,0,1,1,0,0,104.306
1,2,1,1,0,0,0,0,1,1,104.304
4,2,1,0,1,0,1,0,0,0,35.452
1,2,3,0,0,1,1,1,1,0,124.814
1,2,2,0,1,1,0,0,0,1,121.946
3,2,3,1,0,0,0,1,0,0,47.098
2,1,3,0,0,1,1,0,0,0,47.18
2,1,2,1,0,1,1,1,1,0,47.29
2,1,2,0,0,1,0,0,0,0,46.306
4,2,2,0,0,1,0,0,0,1,34.122
2,3,1,0,1,1,1,0,1,1,83.014
4,2,2,0,1,1,1,0,1,1,32.302
1,1,3,0,1,1,1,1,0,1,93.932
3,3,3,0,0,0,1,0,1,1,59.354
4,3,2,1,0,1,0,0,1,1,37.546
2,3,3,0,1,0,0,1,0,1,95.318
2,2,2,1,0,0,0,1,0,0,67.508
3,2,1,1,0,0,0,0,1,0,38.086
1,1,1,0,0,1,1,1,0,1,95.822
4,3,1,0,1,1,0,1,0,0,48.914
4,3,3,0,0,1,0,1,0,0,49.242
2,2,1,0,1,0,1,1,0,0,74.632
3,3,1,1,1,0,1,1,0,0,70.864
2,2,1,0,1,1,1,0,1,0,61.722
3,2,1,0,0,0,1,0,1,1,43.438
1,1,2,0,0,1,1,1,1,1,95.354
4,2,3,0,1,0,0,1,0,1,36.348
2,2,1,1,0,0,0,1,1,0,59.45
2,1,1,0,1,1,1,1,0,0,49.426
2,1,3,1,1,1,1,0,0,0,43.45
4,3,2,0,0,1,0,0,0,0,46.236
4,1,2,1,1,0,1,0,1,0,22.554
2,2,1,1,1,0,1,0,1,1,58.686
4,1,2,0,0,0,1,0,0,1,24.672
1,3,3,1,1,1,1,0,0,1,172.042
2,1,3,0,1,1,1,0,0,1,46.19
1,2,1,1,1,0,0,0,0,1,113.968
3,1,1,0,1,1,0,0,0,1,31.01
3,1,3,1,0,1,0,0,1,1,30.398
2,3,2,0,0,1,1,1,1,1,88.004
3,3,1,1,0,0,1,1,1,1,59.066
1,3,1,0,1,0,1,0,1,1,155.402
1,1,3,0,1,1,0,1,0,0,92.688
4,2,1,1,0,0,0,1,1,1,30.422
1,2,1,0,1,1,0,1,1,0,118.068
2,1,2,1,0,1,0,1,1,1,47.146
4,1,2,0,0,1,1,1,0,1,25.278
3,2,1,0,0,0,0,1,0,0,50.298
2,2,1,0,0,1,1,0,0,1,69.798
1,1,2,0,0,0,1,1,0,1,95.37
1,1,1,1,1,1,0,1,1,0,86.252
2,1,3,1,1,1,0,0,1,0,43.522
3,2,2,1,1,1,1,0,0,1,46.988
2,3,2,0,1,1,1,1,0,1,103.88
3,3,1,0,0,1,1,1,0,0,75.72
1,1,1,1,1,1,1,1,1,0,86.792
3,2,3,1,0,0,0,0,0,0,44.022
1,2,3,1,1,1,0,0,0,1,115.692
3,2,1,1,0,1,0,1,0,0,47.03
1,3,1,0,1,0,1,0,0,1,177.688
3,1,1,1,0,0,1,1,1,0,32.0
4,3,1,0,1,1,0,1,0,0,48.914
1,3,1,0,1,0,1,1,1,1,164.73
2,2,2,1,0,0,0,1,0,0,67.508
2,2,2,0,1,1,1,1,1,1,66.324
1,3,3,1,0,1,0,1,0,1,174.358
4,3,3,0,0,1,0,1,0,0,49.242
2,2,3,0,0,0,0,0,0,0,66.246
4,3,3,0,0,0,1,0,1,1,43.624
4,2,3,0,1,1,1,0,0,0,36.94
3,3,3,0,1,1,0,0,1,1,51.746
2,1,3,1,1,0,0,0,1,0,42.758
1,3,1,0,1,1,0,0,1,1,140.884
3,1,1,1,0,0,0,0,1,1,29.334
2,3,3,0,0,1,0,1,0,1,96.672
3,1,3,0,0,1,1,0,0,1,32.776
1,3,1,0,1,0,1,1,0,1,193.034
4,3,2,1,0,0,0,1,0,1,46.742
1,2,2,0,1,1,0,0,1,1,108.982
4,2,3,0,1,1,0,1,0,0,36.104
3,2,2,1,1,0,0,0,1,1,37.938
1,2,1,0,0,1,1,0,1,0,116.664
4,3,3,0,0,1,0,1,1,1,40.966
3,2,1,1,1,0,0,0,1,0,37.598
2,3,1,1,0,0,0,0,1,1,72.546
4,1,1,1,0,1,0,1,0,0,23.49
2,2,3,1,1,0,1,1,1,1,62.406
1,3,3,0,1,0,1,0,0,1,178.818
4,1,3,0,1,0,0,0,0,0,24.77
3,1,3,0,0,1,1,1,1,1,34.108
2,3,2,0,0,1,0,1,1,1,80.656
2,2,1,0,1,0,1,0,1,0,61.788
2,3,2,1,1,1,0,0,1,1,72.078
1,2,2,1,0,1,1,1,0,1,134.872
1,3,2,1,0,0,1,1,0,0,184.776
3,1,2,0,1,0,1,1,1,1,33.76
3,2,1,1,0,1,1,0,1,0,41.704
4,1,1,1,0,0,0,1,0,0,23.824
1,2,3,1,1,1,1,1,0,1,132.954
3,1,2,0,0,1,0,1,0,0,33.812
1,3,1,1,1,1,0,1,0,0,172.22
2,3,1,1,0,1,1,0,1,1,80.848
3,2,1,0,0,0,1,1,0,1,54.04
3,1,3,0,1,1,1,1,0,0,33.554
4,1,1,1,0,0,1,1,1,0,23.93
2,1,3,0,1,1,0,0,1,0,45.83
1,3,3,0,0,0,1,1,0,0,193.748
3,1,3,0,0,0,0,1,0,0,33.736
4,3,3,0,0,0,1,1,1,1,44.852
1,3,2,1,1,0,0,1,1,1,146.224
4,1,3,1,1,1,0,1,0,1,23.056
1,2,3,0,1,1,0,1,0,1,134.626
3,2,2,1,0,1,1,0,1,1,41.978
4,3,2,0,1,0,1,1,0,1,52.888
1,1,1,1,0,1,0,0,1,0,80.552
4,1,1,1,1,1,1,1,0,1,23.24
3,2,2,0,1,0,1,0,0,0,49.738
2,3,3,0,0,1,1,0,0,0,98.22
4,3,3,1,0,0,0,1,1,0,39.576
4,2,2,0,1,0,1,1,0,0,37.866
2,2,1,1,1,0,0,1,1,0,58.824
2,2,3,0,1,1,1,1,1,1,66.036
4,3,3,0,0,1,0,1,1,1,40.966
1,3,3,1,1,0,1,0,1,1,150.638
4,1,2,1,1,0,0,0,0,0,22.312
4,2,1,0,0,1,0,0,1,0,29.858
3,1,1,0,1,1,1,1,1,0,33.448
2,3,2,1,1,0,0,1,1,0,76.664
3,1,3,0,1,0,1,0,1,0,32.214
2,3,1,1,0,1,0,0,1,0,72.538
1,3,3,1,1,0,1,0,0,1,171.272
1,3,3,0,0,0,0,0,1,0,143.02
2,2,3,1,0,0,0,1,0,1,67.754
3,2,2,0,1,0,1,1,1,0,45.788
3,2,2,0,1,0,0,1,1,1,42.93
4,2,3,0,1,1,1,0,0,0,36.94
3,3,3,0,0,1,0,0,1,1,52.234
3,2,3,1,0,0,0,0,0,0,44.022
4,1,1,1,1,0,0,0,1,1,21.586
2,2,1,0,0,0,1,0,0,0,69.718
4,1,2,0,1,1,0,1,1,1,24.768
2,1,2,0,1,0,1,0,1,1,45.698
1,1,1,0,0,0,1,1,1,1,95.346
2,2,1,1,0,1,0,1,0,1,67.912
3,2,1,0,0,0,0,0,0,0,45.426
3,3,3,1,0,1,1,0,0,1,67.632
1,2,3,1,1,1,0,1,1,0,111.536
