ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,76149.4
0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,68106.8
1,1,0,0,0,1,0,1,1,0,0,1,1,1,0,1,65929.6
0,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1,71815.4
0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,78383.0
0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,65907.2
1,1,1,0,0,0,1,1,0,1,0,0,1,0,1,1,78319.4
1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,84838.8
1,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,88135.8
0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,97473.2
1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,67529.4
0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,88157.8
0,0,1,1,0,1,1,0,0,1,0,1,1,1,1,0,92780.0
0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,67042.8
1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,64362.4
1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,94591.0
1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,92484.2
1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,81587.8
1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,1,87376.0
1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,77407.0
0,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,87385.2
0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,63019.6
0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,67718.8
0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,77628.8
0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,89829.8
0,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,91836.4
1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,66982.8
0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,1,76890.8
0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,66094.4
1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,91641.2
0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,68771.2
0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,76510.2
0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1,75082.8
0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,94677.8
1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,76664.4
0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,69740.0
0,1,0,1,1,0,0,0,1,0,0,1,1,1,1,0,75295.4
1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,75122.2
1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,83469.2
0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,71361.8
0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,77812.8
0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,0,76042.4
0,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,83416.0
1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,79630.0
1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,75134.2
1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,76303.6
1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,75968.4
1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,59445.8
0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,70786.2
0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,60075.4
1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,80701.8
1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,69919.0
0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,85463.6
0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,82785.2
0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,90993.2
0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,84835.2
1,0,0,1,1,1,1,0,0,1,0,1,1,0,1,1,90425.0
1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,66147.6
0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,0,72966.0
0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,89239.6
0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,1,88601.4
1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,80888.8
1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,78084.8
1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,74796.0
0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,76830.2
0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,95997.8
0,0,0,1,1,1,0,1,0,1,1,0,1,0,1,1,86908.6
0,1,0,1,1,1,0,0,1,1,0,1,1,0,1,0,81630.4
1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,78349.4
0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,73710.8
0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,78482.0
0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,73693.0
0,0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,73827.2
0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,66433.8
0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,63026.2
1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,64611.8
1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,89195.8
1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,66928.0
0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,72721.0
1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,79350.2
0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,79868.4
1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,68977.6
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,62542.4
1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,68040.8
1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,59881.2
1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,87661.6
1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,65867.8
0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,81714.6
1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,72968.0
0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,89680.8
1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,66271.0
1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,66529.2
0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,70256.6
0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,65411.2
0,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,73492.2
0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,71720.2
1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,64307.2
0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,82325.8
1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,73122.8
1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,74503.2
0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,80427.6
0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,68464.4
0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,90905.2
1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,90382.0
1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,77855.6
0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,75414.4
1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,70942.4
0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,60527.8
1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,88268.8
0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,80258.4
0,0,1,0,1,0,1,1,1,0,1,0,0,1,1,0,73341.8
0,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,80480.2
0,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,89246.4
1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,1,75113.4
1,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,66512.6
1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,72954.2
0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,71458.8
0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,81448.4
1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,89229.4
0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,59182.2
0,1,1,0,1,1,0,1,1,0,1,0,1,1,1,0,71278.4
0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,85532.0
0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,92059.6
0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,81362.2
0,0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,89262.2
0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,83131.6
0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,90379.6
1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,80787.8
0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,89926.2
0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,60174.0
0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,88981.2
0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,83783.2
0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,1,90302.4
1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,84714.2
0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,73102.4
1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,59995.6
0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,74567.4
0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,72052.2
1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,89710.8
1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,87380.6
1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,69012.4
0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1,90368.0
1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,81614.0
0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,80340.6
1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,67076.0
1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,96479.0
1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,90918.8
1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,89742.6
1,1,0,0,0,1,0,0,1,0,1,1,1,1,0,0,64728.8
1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,90565.2
0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,88652.4
0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,0,94355.4
1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,72218.6
0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,80378.8
0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,69280.6
0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,68888.0
1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,84326.2
0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,77711.0
0,0,1,1,1,0,1,0,0,1,1,1,1,1,0,0,94305.2
0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,83108.0
0,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,83721.2
0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,89595.8
1,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,91794.8
0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,87700.2
0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,91005.8
1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,71358.8
0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,66697.2
1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,57646.2
0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,76351.0
1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,80840.4
1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,87022.4
0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,68340.6
0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,88510.6
1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,81438.6
1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,72177.4
1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,80872.2
1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,72036.4
0,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,86314.8
1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,58462.8
1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,75929.8
1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,82034.8
0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,79415.0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,67321.4
1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,72351.8
1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,80309.0
1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,69440.0
1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,88419.0
0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,69978.0
0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,73546.0
0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,74078.8
1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,74029.8
1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,72959.4
1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,90858.4
0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,74427.4
1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,69251.2
1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,1,74899.8
0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,66007.0
0,0,1,1,1,0,0,1,1,0,1,0,1,1,0,1,85751.0
0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,88466.8
0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,69524.2
0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,65105.0
0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,80781.0
0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,62633.8
0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,77192.0
1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,74545.6
1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,77868.2
0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,93157.4
0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,76290.0
0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,80163.6
1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,68724.8
1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,74469.2
1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,74919.2
0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,81431.6
0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,85954.2
1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,72301.8
1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,74993.6
0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,89582.6
0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,66697.2
0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,1,87033.4
1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,76293.2
1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,81135.8
0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,77590.0
0,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,93083.4
1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,92066.4
1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,77531.2
0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,77212.2
0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,86387.4
0,1,1,1,0,0,0,1,0,1,0,1,1,0,1,1,88330.4
0,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,92988.8
1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,74279.4
0,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,74509.4
1,1,0,0,1,0,1,1,0,0,0,1,1,0,1,1,68657.2
1,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,84037.0
1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,86303.2
0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,78685.8
0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,80356.8
1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,66572.4
0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,63281.2
1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,80327.8
0,1,0,1,0,0,1,0,1,0,1,1,0,1,1,0,80569.0
0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,89051.4
1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,91709.4
0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,84022.0
1,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,88710.2
0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,73596.8
1,1,1,1,0,0,0,1,0,1,1,1,0,0,1,1,90046.2
1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,74980.6
1,0,0,1,1,0,0,1,1,1,0,1,1,0,1,1,86637.8
0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,92109.6
1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,73315.4
0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,81911.6
0,0,1,0,0,1,1,0,0,1,1,0,1,1,1,0,80243.4
1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,65516.0
1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,90436.0
1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,89519.2
1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,64892.2
0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,1,72963.8
1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,85951.6
0,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,66637.8
1,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,74715.2
1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,78340.0
1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,86783.4
1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,69822.8
1,1,1,1,0,1,0,1,0,1,0,1,1,0,1,0,87792.6
1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,68064.4
1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,1,84013.2
1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,66623.4
1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,63727.2
0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,82110.2
0,1,1,0,0,1,0,1,0,0,1,1,0,1,1,0,69135.4
1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,60229.2
1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,95522.0
1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,71303.8
0,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,86286.2
0,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,96031.6
1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,84055.0
0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,88649.0
0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,99990.0
0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,74140.8
0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,91731.8
0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,71160.8
0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,61929.0
0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,81041.6
0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,73850.2
1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,1,82149.2
0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,69004.4
0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,89101.0
0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,68200.4
0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,87510.8
0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,74111.4
0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,73653.8
1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,83534.2
0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,95201.4
0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,72877.4
0,0,1,1,0,1,0,0,0,0,1,0,1,1,1,1,85421.2
0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,83890.2
1,0,1,0,0,1,1,0,0,1,1,0,1,1,0,0,80354.6
1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,84160.4
0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,75254.4
0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,85312.8
0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,68843.4
0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,84279.6
0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,1,94692.2
0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,78682.6
0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,77194.0
0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,89044.4
1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,97254.8
0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,79270.4
0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,80950.2
0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,70405.2
0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,89394.6
0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,72669.8
1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,96505.2
0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,75077.8
0,1,1,1,1,0,1,1,0,0,1,0,1,1,0,1,89706.2
1,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,87428.0
1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,87531.4
0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,62626.2
1,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,85962.6
1,0,1,1,1,1,0,1,1,0,0,0,1,1,1,0,83184.6
0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,78638.4
0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,83602.6
1,0,0,0,1,0,1,0,1,1,0,1,0,1,1,1,77126.6
1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,68932.4
0,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,81373.0
0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,81911.6
1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,63346.0
1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,0,88693.4
0,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,71735.6
0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,74109.2
0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,66791.6
0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,84982.2
1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,80895.4
1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,86318.4
1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,66259.0
1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,63644.8
1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,86502.8
0,1,0,1,0,0,1,0,1,1,1,0,1,1,0,1,89720.0
0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,81424.4
0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,66850.6
1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,72052.0
1,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,70371.0
1,0,1,1,1,0,1,0,0,1,1,1,1,0,0,0,94684.0
1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,1,81495.0
0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,80758.0
1,0,0,0,1,1,0,1,0,0,1,1,1,0,1,1,66876.0
0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,68810.6
0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,73087.0
0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,77939.0
1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,79012.0
1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,62880.0
0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,79872.8
1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1,89981.6
0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,56714.8
0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,90618.8
1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,69156.2
1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,64528.2
0,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,86257.2
1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,90479.0
0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,68020.8
0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,70993.6
1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,84170.4
0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,69331.6
1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,83614.2
0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,89005.6
0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,87639.4
1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,60618.4
1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,81189.2
0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,90930.0
0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,1,85715.6
0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,99138.4
0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,89056.0
1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,77815.4
1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,77964.6
1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,79570.2
