spset-old-default,spset-autotuned-fh_1_0,spset-autotuned-fh_1_1,spset-autotuned-fh_1_2,spset-sw-verif,spset-hw-bmc,sp-var-dec-heur,sp-learned-clause-sort-heur,sp-orig-clause-sort-heur,sp-res-order-heur,sp-clause-del-heur,sp-phase-dec-heur,sp-resolution,sp-use-pure-literal-rule,Performance
1,0,1,0,0,1,1,0,0,1,1,0,0,0,0.47051256777249545
1,0,1,1,0,0,1,0,1,0,0,0,1,1,0.47294208728031
1,0,0,0,0,0,0,0,0,1,1,1,0,0,0.4754004166245266
1,0,0,0,0,1,1,0,1,1,1,0,1,1,0.4778790079593888
0,0,0,1,0,1,0,0,1,1,0,0,1,0,0.48036924394327274
1,0,0,0,1,0,1,1,0,1,0,0,0,0,0.4828624634665708
0,1,0,0,0,1,0,0,0,1,1,0,0,0,0.4853499874361185
0,0,0,1,1,0,1,0,0,1,0,0,0,0,0.4878231445373703
1,0,1,0,0,1,1,0,0,1,1,0,1,0,0.49027329689601845
0,0,0,0,0,1,0,1,0,1,0,0,1,1,0.4926918655615025
1,0,1,1,0,0,0,1,0,0,0,1,0,0,0.4950703557358358
0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.49740038167241124
1,0,0,0,1,1,0,0,1,1,0,0,1,0,0.49967369117090055
1,1,1,1,0,1,0,1,1,1,0,0,1,0,0.5018821895960589
1,0,0,0,1,0,1,0,0,0,0,0,1,0,0.5040179633501466
1,1,1,1,1,1,0,1,1,1,1,0,1,1,0.5060733027308034
0,0,0,0,1,1,1,0,1,0,0,1,0,1,0.5080407241085352
1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.5099129913604876
0,1,0,0,0,0,1,1,0,1,1,0,1,1,0.511683136499886
1,0,0,0,1,1,1,0,1,1,0,1,0,0,0.5133444794433956
1,0,0,1,0,1,1,1,0,1,1,0,0,1,0.5148906468617017
0,0,1,0,1,1,1,0,1,0,0,0,1,1,0.5163155900617917
0,0,1,1,0,1,0,0,0,1,1,0,1,0,0.5176136018527664
1,0,0,0,1,0,0,1,1,1,1,1,1,0,0.5187793323504603
0,1,1,0,0,1,0,0,1,0,1,1,0,0,0.519807803679733
1,0,1,0,1,1,1,0,0,1,1,1,0,0,0.5206944235369757
1,0,0,0,0,0,1,0,0,1,0,0,1,1,0.5214349975791447
1,0,0,0,1,0,1,0,0,1,1,0,1,1,0.522025740609488
0,1,0,1,0,1,1,0,1,0,1,1,0,0,0.5224632865340436
1,1,0,0,1,1,1,1,1,1,0,0,1,1,0.5227446970669477
1,1,1,1,0,1,0,0,0,0,1,0,0,1,0.5228674691666028
0,1,0,0,0,1,0,0,1,0,0,1,1,0,0.5228295411887699
0,0,1,1,0,0,0,0,0,1,0,1,0,0,0.5226292977466946
1,0,0,0,0,0,1,1,1,0,0,1,1,0,0.5222655732724056
0,1,0,1,1,0,0,0,0,0,1,0,1,1,0.521737654277343
1,1,0,1,0,0,1,0,0,1,0,1,0,1,0.521045280314463
1,1,0,0,0,0,0,1,1,0,0,1,1,1,0.5201886436479138
0,0,1,1,0,0,1,1,0,1,1,0,1,0,0.5191683876402647
0,0,1,0,0,1,0,0,1,0,0,0,1,1,0.5179856038711056
0,0,0,0,0,0,1,1,1,0,0,0,1,1,0.5166418280045734
0,1,1,0,1,1,0,0,1,0,1,1,1,0,0.5151390344270265
1,1,0,0,1,0,1,1,1,0,0,1,0,0,0.5134796296796419
1,1,0,0,0,1,1,0,0,0,1,1,0,0,0.5116664447141539
0,1,1,1,0,0,0,1,0,1,1,0,1,1,0.5097027260032821
0,0,1,0,1,1,1,1,1,0,1,0,0,0,0.5075921255405845
0,1,1,0,1,0,1,0,0,1,1,1,1,1,0.5053386897675232
0,1,1,0,0,1,1,0,0,0,1,1,1,1,0.5029468474684347
0,0,0,0,1,1,1,0,1,0,0,0,1,0,0.5004213966768429
1,0,0,1,0,1,0,1,1,0,1,0,0,1,0.4977674906391301
1,0,0,1,0,0,0,0,1,1,1,0,0,1,0.49499062288399515
1,1,0,0,0,0,1,1,0,1,1,1,0,1,0.4920966114483609
0,1,0,1,1,0,1,0,1,0,1,1,1,1,0.4890915823124393
1,0,1,1,1,1,1,1,0,0,0,0,1,0,0.4859819520985303
1,0,1,0,1,1,0,0,1,1,0,1,0,1,0.48277441008979954
0,1,0,0,1,0,1,1,0,0,1,1,0,0,0.4794758996267566
0,1,1,0,0,1,0,0,0,0,1,1,0,0,0.4760935989404371
0,1,0,1,0,1,1,0,0,1,0,0,1,0,0.47263490148236975
1,1,1,1,1,1,0,0,1,0,0,0,0,0,0.46910739581228994
1,0,1,1,0,1,1,0,1,1,0,1,0,0,0.4655188451052418
1,1,0,1,1,1,1,1,0,1,1,0,0,1,0.46187716634018244
1,1,0,1,0,1,0,1,0,1,0,1,0,0,0.45819040923248683
0,1,1,0,0,1,0,0,1,0,0,1,0,1,0.45446673497282275
0,1,0,0,0,0,0,1,0,0,1,0,0,1,0.45071439483474957
0,0,1,1,0,0,1,1,1,1,0,1,1,1,0.44694170871308536
1,1,1,1,0,1,0,1,1,1,0,1,1,1,0.44315704365457476
0,0,0,0,0,0,1,0,0,1,1,1,0,1,0.43936879244171184
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.4355853522896895
1,0,1,1,0,1,0,1,1,0,1,0,0,1,0.4318151037154046
1,1,1,1,1,1,1,1,0,1,0,0,1,1,0.428066389636227
0,1,1,1,1,0,1,0,0,0,1,0,1,1,0.42434749475485284
0,1,1,1,0,0,0,1,1,1,1,0,1,1,0.4206666252850215
1,1,0,1,0,1,0,1,1,1,0,1,1,0,0.4170318890711789
0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.4134512761533319
1,1,0,1,1,0,1,0,1,0,0,0,1,1,0.4099326398263637
0,0,1,0,0,1,0,0,0,1,1,1,1,1,0.4064836782409763
0,1,0,0,0,0,1,0,1,1,0,0,1,0,0.4031119165912064
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39982468993112874
0,1,1,0,0,0,1,1,1,1,0,0,1,1,0.3966291266609285
1,0,1,0,0,1,1,1,0,1,1,1,0,1,0.3935321327199991
0,1,0,1,0,0,1,1,1,1,1,0,1,0,0.3905403765221164
1,1,0,1,1,1,1,0,0,0,0,0,1,0,0.38766027466506264
1,0,1,1,1,1,0,0,0,0,1,0,0,0,0.3848979784443286
0,0,1,0,1,1,1,0,0,0,0,0,0,0,0.38225936119773407
0,1,1,1,1,0,1,0,1,0,1,1,1,1,0.3797500065049623
0,0,0,0,0,1,1,0,1,1,1,1,0,0,0.3773751972631446
1,0,1,0,0,0,0,0,1,0,0,1,1,1,0.3751399056567285
0,0,1,0,0,0,0,0,1,0,0,0,1,1,0.3730487840369648
1,0,0,1,1,1,1,0,0,0,0,1,1,1,0.3711061567234369
0,1,0,1,1,1,1,1,0,1,1,1,1,0,0.3693160127371539
1,1,0,0,0,1,0,0,0,0,1,0,1,1,0.36768199947184166
0,0,0,1,0,0,1,0,0,0,1,1,0,1,0.36620741730720435
0,1,1,1,0,1,1,0,0,0,0,0,0,1,0.3648952151651028
0,1,0,0,0,1,0,1,0,0,0,1,1,1,0.3637479870068073
0,0,1,0,0,1,1,0,1,1,0,1,0,0,0.36276796926675287
1,1,1,0,1,1,0,1,1,1,1,1,1,1,0.3619570392155467
0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.3613167142423733
1,1,1,1,1,1,1,0,0,1,1,1,0,0,0.3608481520444094
1,0,1,0,0,0,0,0,1,1,0,1,1,0,0.3605521517084094
0,1,0,1,1,0,0,0,0,0,0,1,0,0,0.36042915566726236
1,1,1,1,0,0,0,0,1,0,1,1,0,1,0.36047925251205193
0,1,0,0,0,0,1,0,1,0,0,1,1,0,0.36070218063798815
0,0,0,0,1,1,1,0,0,1,0,1,0,1,0.36109733270051564
1,0,1,0,0,0,1,1,0,0,0,0,0,0,0.3616637608559575
1,1,1,1,0,1,1,1,0,1,1,1,0,1,0.36240018275922214
1,1,0,0,1,0,1,1,1,0,0,1,1,0,0.3633049882893813
1,0,0,1,0,0,0,1,1,0,0,0,1,1,0.3643762469723453
1,1,0,1,1,0,0,0,0,1,1,1,1,0,0.36561171606839177
0,1,1,0,1,1,0,0,1,0,1,0,0,0,0.3670088492909743
1,1,1,0,1,0,0,0,0,1,1,0,0,0,0.36856480612202874
1,1,0,1,0,0,1,0,1,0,1,0,0,0,0.37027646168792927
0,1,0,1,1,0,0,0,1,0,1,1,0,1,0.37214041715930546
0,1,0,0,1,1,1,0,1,1,1,0,0,1,0.37415301063712847
0,0,1,1,1,1,1,0,0,0,1,0,0,0,0.3763103284868089
1,1,1,0,0,0,1,0,1,0,1,0,0,1,0.3786082170815091
0,0,0,1,1,1,0,1,1,1,1,0,0,1,0.38104229491547753
0,0,1,1,0,1,0,1,0,0,1,0,0,0,0.38360796504793754
0,1,0,0,1,1,0,0,0,1,0,1,1,1,0.3863004278379269
0,1,0,1,1,1,1,1,0,0,0,1,0,1,0.38911469393047415
0,0,1,0,0,0,1,0,1,1,1,0,1,1,0.39204559745460854
0,0,1,0,0,0,0,0,1,0,0,0,1,1,0.3950878093939427
0,1,0,1,0,1,0,1,0,0,1,0,1,1,0.39823585109091963
0,1,0,0,0,0,0,0,0,1,0,1,0,1,0.4014841078462893
1,0,0,1,1,0,1,1,1,1,0,1,0,0,0.40482684257596574
0,1,1,1,1,0,0,0,0,0,1,1,1,0,0.4082582094881035
1,1,1,1,0,1,0,1,0,1,1,0,1,0,0.4117722677440305
1,1,1,0,0,1,1,1,0,1,0,0,0,0,0.4153629950675614
0,1,0,0,1,0,1,1,0,1,1,1,0,1,0.41902430126820683
1,1,1,1,1,1,1,0,1,0,1,1,1,1,0.42275004164485575
1,1,0,0,0,0,0,0,1,1,1,0,0,1,0.426534030237676
1,0,0,1,1,1,0,0,1,1,0,1,0,1,0.43037005289719227
0,1,0,0,1,0,1,1,0,1,0,0,1,1,0.43425188014081456
0,0,1,0,0,0,0,0,1,0,1,1,1,1,0.43817327976844234
0,0,1,1,0,0,0,1,1,1,0,1,1,1,0.4421280292102017
1,0,0,1,0,0,1,1,0,0,1,1,1,0,0.4461099275808398
1,1,1,0,0,0,1,0,0,1,0,0,0,1,0.45011280741681975
1,0,1,0,1,1,1,0,1,0,0,0,0,1,0.4541305460737254
0,0,0,1,0,1,1,1,1,1,0,0,1,0,0.45815707676316425
0,0,1,1,0,0,0,0,0,0,0,0,1,0,0.4621863992099863
0,0,0,0,0,1,0,0,0,0,1,0,1,1,0.46621258991226705
1,1,0,0,1,0,0,0,1,0,1,1,0,1,0.4702298119881589
0,0,1,1,0,0,1,0,0,1,1,1,1,0,0.4742323245953732
0,0,0,1,0,1,1,0,1,0,1,0,0,0,0.478214491910721
0,1,0,1,0,0,1,1,1,0,1,1,1,0,0.4821707916587962
1,0,1,0,1,1,0,1,1,0,0,0,0,1,0.4860958231805352
1,1,0,1,1,1,1,1,1,1,0,1,1,0,0.4899843150340232
0,0,0,0,0,0,0,1,1,0,1,1,0,1,0.49383113212152824
1,0,0,0,1,1,0,1,0,0,1,1,1,0,0.4976312823383345
1,0,1,1,0,1,1,0,0,0,0,0,0,0,0.5013799227405068
0,0,0,0,1,0,1,1,1,0,0,1,1,1,0.5050723652302347
0,1,0,0,1,0,1,1,1,0,1,0,1,0,0.5087040817588957
0,1,0,1,0,0,1,1,0,0,1,0,0,1,0.512270709049411
1,0,1,1,0,1,1,1,0,0,0,0,1,0,0.5157680528408612
0,1,0,0,1,1,0,1,1,0,1,1,0,1,0.5191920916596721
0,0,0,1,0,1,1,1,0,0,1,1,0,1,0.5225389801229581
0,0,1,1,0,0,1,1,0,0,1,0,0,1,0.5258050517808517
1,1,1,1,0,0,1,0,0,0,1,0,1,0,0.5289868215058008
1,0,1,1,0,1,0,0,1,1,1,1,1,1,0.5320809874379278
1,0,1,0,1,0,1,1,1,0,0,0,0,0,0.5350844324965807
1,1,0,0,1,1,1,0,0,1,0,1,1,1,0.5379942254691755
0,1,1,1,0,1,1,0,0,0,0,0,1,0,0.5408076216893327
1,1,0,1,1,0,1,0,0,0,0,1,0,0,0.5435220633171446
1,1,1,1,1,1,0,0,1,0,1,1,0,0,0.5461351792351642
1,0,0,1,0,0,0,1,1,0,0,0,0,0,0.5486447845744044
1,1,1,1,0,1,1,1,1,0,1,1,0,0,0.5510488798852418
0,1,0,1,0,0,1,0,1,0,0,1,1,0,0.5533456499686752
1,0,1,1,1,1,0,1,0,1,1,1,1,1,0.5555334623838484
1,0,1,0,1,0,0,0,1,0,0,1,0,0,0.557610865648157
1,0,1,0,1,1,1,0,1,1,1,1,1,0,0.5595765871465812
0,1,1,1,0,1,0,1,0,1,1,0,0,0,0.5614295307671481
1,1,1,0,0,0,0,1,1,1,0,0,1,1,0.563168774279616
1,0,1,0,1,0,1,1,0,1,1,1,0,1,0.5647935664745946
0,1,1,1,0,0,0,0,0,0,1,0,0,1,0.5663033240803722
0,1,0,1,1,1,0,0,1,1,0,1,1,1,0.5676976284747165
0,0,1,0,1,1,0,0,1,0,1,1,1,0,0.5689762222088358
1,0,1,1,0,0,0,1,0,0,1,0,0,0,0.5701390053605728
1,1,1,1,1,0,0,0,0,1,0,0,0,1,0.5711860317337077
0,0,0,1,1,1,0,1,0,0,0,0,1,1,0.5721175049200034
0,1,1,0,0,1,0,1,1,0,1,1,1,1,0.5729337742403452
0,0,0,0,0,1,0,1,0,1,0,0,1,0,0.5736353305809747
0,0,0,0,1,1,1,0,1,0,0,1,0,1,0.5742228021404316
1,0,0,1,1,0,1,0,0,0,1,0,0,0,0.57469695010239
1,0,1,0,1,1,0,0,0,1,0,0,0,1,0.5750586642491031
0,1,1,1,0,1,1,1,0,0,1,1,0,1,0.5753089585296625
1,0,1,0,1,1,0,0,1,0,1,1,0,1,0.5754489665967333
1,0,0,0,1,1,1,0,1,0,0,1,0,1,0.5754799373248661
0,0,1,1,1,0,0,0,0,0,1,1,1,0,0.5754032303228758
1,0,1,1,1,1,0,1,0,1,1,1,1,1,0.5752203114521646
0,0,0,0,0,1,0,0,1,0,1,1,0,1,0.5749327483622221
1,0,0,0,1,1,1,0,0,0,1,1,1,0,0.5745422060538753
0,0,1,1,0,1,1,0,0,0,0,0,1,0,0.5740504424801909
0,0,1,1,1,1,1,0,0,0,0,0,0,0,0.5734593041942487
1,1,1,1,0,0,0,1,0,0,1,1,1,0,0.5727707220523137
1,0,1,1,1,1,0,1,0,1,1,0,0,1,0.5719867069802392
1,1,1,1,1,1,0,0,1,1,1,1,1,0,0.5711093458102403
1,1,1,1,0,1,0,0,1,0,1,1,1,1,0.5701407971944791
1,0,1,0,0,0,0,0,1,0,0,1,0,1,0.5690832876012127
1,1,1,1,0,1,1,0,0,1,0,1,0,1,0.5679391073985759
1,0,1,0,1,1,1,0,0,1,0,0,1,0,0.5667106070303897
1,1,0,0,1,1,0,1,1,1,1,0,1,1,0.565400193287732
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5640103256793543
1,1,1,0,1,1,1,1,1,0,0,1,1,1,0.5625435129033997
0,0,1,0,0,0,1,0,0,0,1,1,0,0,0.5610023094222609
0,1,1,1,0,0,0,1,1,1,1,1,1,1,0.5593893121418322
0,0,0,0,0,1,1,1,0,1,0,1,1,1,0.5577071571958259
1,0,0,1,0,1,1,1,1,0,0,1,1,0,0.5559585168352918
0,1,0,1,0,0,1,1,1,1,1,1,1,1,0.5541460964229429
1,1,1,0,1,0,0,1,1,1,1,0,1,1,0.5522726315314017
1,0,0,0,1,1,0,0,0,1,0,1,0,0,0.5503408851440104
1,0,0,0,1,1,1,1,1,0,1,1,1,1,0.5483536449564073
1,1,0,1,1,1,1,1,1,1,1,0,1,0,0.5463137207766603
0,0,1,0,1,0,1,1,0,1,1,0,1,0,0.5442239420213657
0,1,0,0,0,0,1,1,1,0,1,1,1,0,0.5420871553047687
1,0,1,1,0,1,1,0,0,1,0,1,0,1,0.5399062221176368
1,0,0,0,1,0,1,1,0,0,1,1,1,0,0.5376840165923326
0,0,1,1,1,1,1,0,1,0,1,1,0,0,0.5354234233502615
1,0,1,0,0,1,0,1,1,1,0,0,0,0,0.5331273354276488
0,0,1,1,0,1,1,1,0,1,1,1,1,0,0.5307986522753918
0,1,1,0,1,1,0,0,1,1,0,0,1,1,0.528440277828569
1,1,0,1,0,1,0,0,0,0,0,0,1,1,0.5260551186410394
1,0,1,1,0,0,1,0,0,1,0,1,1,0,0.5236460820804599
0,0,0,1,0,1,1,1,0,1,1,0,1,0,0.5212160745789577
1,1,1,0,1,0,1,1,0,1,1,1,0,1,0.5187679999346403
1,1,0,1,0,1,0,1,1,1,1,0,1,0,0.5163047576590978
0,1,0,0,0,0,1,1,1,1,0,1,1,1,0.513829241366037
0,0,0,1,0,0,1,1,1,1,1,0,1,0,0.5113443371962206
0,0,1,0,1,1,1,1,1,1,0,1,1,1,0.5088529222739134
1,1,1,0,0,0,1,0,0,1,0,0,0,0,0.506357863190111
1,0,0,1,1,1,0,0,1,1,0,1,1,1,0.5038620145079095
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0.5013682172854835
0,0,0,1,0,1,1,1,0,0,1,0,0,0,0.4988792976122593
0,0,0,0,1,0,0,1,1,1,1,0,1,0,0.4963980651540189
1,1,0,0,0,0,0,0,0,0,1,0,1,1,0.49392731170282367
0,1,0,1,1,1,1,0,0,1,0,1,0,0,0.49146980972782384
0,1,0,0,1,1,1,1,1,1,0,0,1,0,0.48902831092320476
0,0,1,0,0,0,0,1,0,1,1,1,0,1,0.4866055447497217
0,0,0,1,1,1,1,1,0,1,0,0,1,0,0.4842042169664839
0,1,1,0,1,0,0,0,1,1,0,0,0,0,0.48182700814987184
0,0,0,1,0,0,1,0,1,1,1,1,0,1,0.47947657219669737
0,0,1,1,1,0,0,1,1,1,0,0,0,0,0.47715553480895756
1,0,0,0,0,0,0,1,1,1,1,1,1,1,0.47486649195776987
1,1,1,0,0,0,1,0,0,1,0,0,1,1,0.47261200832433253
1,0,0,1,1,1,0,0,1,1,0,0,0,0,0.4703946157159981
0,0,1,0,1,1,0,1,1,0,1,0,0,1,0.46821681145581107
1,0,1,1,1,1,1,0,1,1,1,1,0,0,0.46608105674411393
0,0,0,1,0,1,1,1,0,1,1,1,1,0,0.4639897749910864
1,0,0,1,1,0,1,0,0,1,1,1,1,0,0.4619453501193444
1,1,0,0,0,1,1,1,1,1,1,0,0,0,0.45995012483598097
1,0,0,1,0,1,0,1,1,0,0,1,1,1,0.4580063988736937
0,0,0,1,0,1,1,0,1,0,1,0,0,0,0.45611642720089796
1,0,0,1,0,1,1,0,1,1,0,1,0,1,0.4542824182009798
1,0,0,0,1,1,1,0,0,0,0,1,0,0,0.45250653182109557
0,0,0,0,0,1,1,0,0,1,1,1,1,1,0.4507908776911719
0,1,1,1,0,1,0,0,1,1,0,1,0,0,0.4491375132140055
0,0,0,1,0,0,1,1,1,1,1,0,1,0,0.44754844162760365
1,1,0,0,0,0,1,0,0,1,0,1,0,1,0.44602561004113855
1,0,0,1,1,1,1,0,0,1,0,0,1,0,0.4445709074461269
0,1,1,0,1,1,0,0,1,1,1,0,0,0,0.443186162704665
0,0,0,0,1,1,0,1,0,1,0,1,1,1,0.4418731425167764
1,0,1,1,1,0,1,1,1,0,1,1,0,1,0.44063354936914356
1,0,1,1,0,0,1,1,1,1,0,0,0,0,0.43946901946770445
0,0,1,1,0,1,1,1,1,0,1,0,1,0,0.4383811206568035
0,1,1,1,1,0,0,0,1,0,0,1,0,1,0.43737135032778274
0,1,0,0,0,0,1,0,0,0,1,1,1,0,0.43644113332009554
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0.4355918198182142
0,1,1,0,0,1,0,0,1,1,1,1,0,0,0.4348246832477846
0,1,0,1,0,1,0,1,0,1,1,1,0,1,0.43414091817466166
0,1,1,1,0,1,1,0,1,0,0,0,1,1,0.43354163821062947
1,1,1,1,1,1,0,0,0,0,1,0,1,0,0.4330278739297785
0,1,0,0,1,0,1,0,0,1,0,0,0,1,0.4326005707996747
1,1,1,0,1,0,1,1,1,0,1,1,1,1,0.4322605871316106
1,1,1,0,1,1,0,0,1,0,1,1,0,0,0.43200869205438064
1,1,1,0,1,1,0,0,0,1,0,1,1,0,0.4318455635161688
0,1,1,0,1,1,1,1,1,1,1,1,1,0,0.4317717863192773
0,1,1,1,1,0,1,0,1,1,1,0,1,0,0.43178785019255883
1,0,1,1,0,1,1,1,0,1,1,0,0,0,0.4318941479065472
1,1,1,0,0,1,1,1,1,1,1,0,0,1,0.4320909734364023
1,1,0,0,0,1,1,1,1,0,0,0,1,1,0.43237852017790435
1,1,0,0,1,1,1,1,1,0,0,0,0,1,0.43275687922184614
0,1,1,1,0,1,1,1,1,0,1,1,0,0,0.4332260376922739
0,1,1,0,1,0,1,1,0,1,0,1,0,0,0.43378587715413075
0,1,1,1,1,0,0,1,0,1,0,0,1,0,0.43443617209594665
1,0,1,1,1,0,0,1,0,1,1,0,1,1,0.43517658849330326
0,1,1,1,1,1,0,0,0,0,0,1,1,0,0.4360066824588826
1,1,1,0,0,1,0,1,1,1,1,1,0,1,0.4369258989849722
0,1,0,1,0,0,1,1,1,1,1,0,0,1,0.4379335707843667
0,1,1,1,1,1,1,1,0,0,1,1,1,0,0.4390289172356502
0,1,1,0,0,0,0,1,1,0,1,1,0,0,0.44021104343889045
0,1,1,0,1,1,0,1,0,1,0,1,0,1,0.4414789393878036
1,1,0,0,1,0,0,0,1,1,1,0,1,1,0.44283147926446914
0,1,1,1,0,0,1,1,1,0,1,0,1,0,0.44426742086268317
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.4457854051460303
1,0,0,0,0,1,0,1,0,1,0,1,0,1,0.447383955946742
0,1,0,0,1,1,1,0,1,0,0,0,0,1,0.44906147981136885
1,0,0,0,1,1,0,1,1,1,1,0,0,1,0.4508162659992546
0,0,1,1,1,0,0,1,1,0,0,0,0,0,0.4526464866397306
1,0,0,1,1,0,1,0,1,0,1,0,0,0,0.454550197053871
1,0,1,0,1,1,0,1,1,1,1,0,0,0,0.45652533624655417
1,0,0,1,1,0,0,1,1,0,0,1,1,0,0.45856972757445374
0,1,0,0,1,0,0,1,0,0,0,0,1,1,0.4606810795954512
0,0,1,0,1,0,1,1,1,1,0,1,1,1,0.46285698710480727
1,0,1,1,0,0,0,0,1,1,0,1,1,0,0.46509493236324934
1,1,1,1,1,0,0,0,1,1,1,1,1,0,0.46739228652193526
1,0,1,1,0,0,0,1,1,0,0,1,0,1,0.4697463112490356
0,1,0,1,0,0,0,1,0,0,1,1,0,1,0.47215416056242965
0,0,1,1,1,0,0,0,0,1,0,1,1,1,0.4746128828727433
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0.47711942324066947
0,1,0,0,1,1,0,1,1,0,0,1,0,0,0.4796706258521874
1,0,0,0,0,1,1,1,0,0,1,1,1,1,0.48226323671496363
1,0,0,0,1,1,1,0,1,0,0,0,1,1,0.48489390657884524
0,0,0,0,0,1,0,0,1,1,1,0,0,0,0.4875591940829625
1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.4902555691315429
1,1,0,0,0,0,0,1,0,1,1,1,1,0,0.4929794165000875
0,1,0,0,0,1,1,1,0,1,0,1,0,0,0.4957270396730962
0,1,1,1,1,1,0,0,1,1,1,1,0,1,0.49849466491402383
0,1,0,1,1,1,0,0,1,1,1,1,1,1,0.5012784455676315
1,0,1,0,0,1,1,0,0,0,0,1,0,0,0.5040744665943492
0,1,0,0,0,0,0,1,1,0,1,1,0,0,0.5068787493356909
1,0,1,1,0,1,0,1,0,0,0,0,0,0,0.5096872565091676
1,0,0,0,0,1,0,0,0,0,1,1,0,1,0.5124958974305261
1,1,1,0,1,1,0,0,0,1,1,1,0,0,0.5153005334604986
0,1,1,1,1,1,1,0,1,0,1,1,0,0,0.518096983672582
0,1,1,1,1,1,0,1,1,0,0,1,1,1,0.5208810307376894
1,0,1,1,0,1,0,0,0,1,0,0,1,0,0.5236484270208112
0,1,0,1,0,1,0,0,0,1,1,0,1,0,0.5263949008841018
1,1,1,1,0,0,0,1,0,1,1,1,1,1,0.5291161631900867
0,0,0,0,1,1,1,0,1,0,0,1,1,1,0.531807913997921
1,0,0,1,1,0,1,0,0,0,0,1,0,0,0.5344658494448887
0,1,1,1,0,1,0,0,1,0,1,0,0,0,0.5370856688045522
1,1,1,1,0,0,0,0,1,0,1,0,1,0,0.5396630817121966
0,0,1,0,0,1,1,1,1,0,1,1,0,1,0.5421938155474249
0,1,1,0,1,1,0,0,1,0,1,1,1,1,0.5446736229629894
1,1,1,1,1,1,0,1,1,1,1,0,1,0,0.5470982895481525
1,0,1,0,1,1,0,1,1,0,0,0,0,1,0.549463641614101
0,0,1,0,0,1,0,0,0,0,0,1,0,1,0.5517655540881634
0,1,0,0,1,0,0,0,1,1,0,1,0,1,0.5539999585028127
1,0,0,0,1,1,0,1,1,1,1,0,1,0,0.5561628510646947
1,1,0,0,0,0,0,1,0,1,1,1,0,1,0.5582503007881776
1,1,0,1,0,1,1,1,1,0,1,1,0,0,0.5602584576772076
1,1,0,1,0,1,1,1,1,0,1,0,0,0,0.5621835609385537
1,0,1,1,1,0,0,1,1,1,0,1,1,1,0.5640219472088577
0,1,1,0,1,0,1,0,0,0,0,1,0,0,0.5657700587772609
0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.5674244517847645
1,1,1,1,0,0,0,1,1,0,1,0,1,0,0.5689818043809075
1,0,1,1,0,1,0,0,1,0,1,1,0,1,0.5704389248178047
1,1,1,1,1,1,0,1,1,0,0,0,1,0,0.5717927594610877
0,0,1,1,0,1,1,0,0,0,0,0,1,1,0.5730404006968434
0,0,0,1,0,0,1,0,1,1,0,1,1,0,0.5741790947132311
0,1,0,0,1,1,1,1,0,0,1,1,0,1,0.5752062491351166
1,0,1,0,1,1,0,0,1,1,0,0,1,0,0.5761194404897463
1,1,1,0,0,0,1,0,0,1,0,1,0,0,0.5769164214812542
1,0,0,0,1,0,0,1,1,0,1,0,0,0,0.5775951280516035
1,0,0,1,1,1,1,0,0,0,1,0,1,1,0.5781536862054433
0,0,0,0,0,1,1,1,1,0,1,1,0,1,0.5785904185763091
0,0,1,0,0,1,0,1,1,1,1,1,1,1,0.5789038507116027
1,0,0,1,1,0,0,0,0,1,0,0,1,1,0.5790927170538721
0,0,0,0,0,0,1,0,1,1,1,1,0,1,0.5791559665960588
0,1,1,0,1,0,0,1,1,1,1,1,1,0,0.5790927681886187
0,0,1,1,0,1,0,1,1,0,1,0,0,1,0.5789025154767066
0,0,0,0,1,0,1,1,0,1,1,1,1,0,0.578584831446014
1,0,0,1,0,1,1,0,0,1,0,0,1,0,0.5781395725562892
1,0,0,1,1,0,1,0,0,0,0,0,1,0,0.5775668324421119
0,0,1,0,1,0,0,1,0,1,1,0,1,1,0.5768669451611119
1,0,0,0,0,1,0,0,0,1,1,1,0,0,0.576040487970511
1,1,1,1,0,0,0,1,1,1,0,0,0,0,0.5750882836136411
1,0,1,1,0,0,0,0,0,1,1,0,0,1,0.5740114020989556
1,0,1,0,1,0,1,1,1,1,1,0,1,0,0.5728111619549705
0,1,1,0,0,1,1,0,0,0,1,0,0,1,0.5714891309455973
1,0,1,0,1,1,0,1,0,1,1,1,1,1,0.5700471262314086
0,0,1,0,0,0,1,0,0,1,1,0,0,0,0.5684872139635524
0,0,0,1,1,1,1,1,1,1,0,1,0,1,0.5668117082982586
0,1,1,1,1,1,0,1,0,1,0,1,1,0,0.5650231698212064
0,1,0,0,1,0,0,0,1,0,0,1,1,1,0.5631244033723897
1,1,1,1,1,0,0,1,0,1,1,1,0,1,0.561118455263575
1,0,0,0,1,0,1,1,1,0,0,1,0,0,0.5590086098819537
