ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,74883.01232346104
0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,74873.83770649147
0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,74871.0265835727
1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,74874.58611240548
0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,74884.5064358065
0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,74900.76056534618
1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,74923.30431682151
1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,74952.07629817727
0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,1,74986.99795031834
1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,75027.97364108491
1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,75074.89081248804
0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,75127.62018112816
0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,75186.01599154297
1,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,75249.91632205568
0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,75319.14344251846
1,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,75393.50422317184
1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,75472.79059366796
0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,75556.78005113505
1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,75645.23621599298
0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,75737.90943406516
0,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,75834.53742337273
1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,75934.84596384047
0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,76038.54962799411
1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,76145.35255058402
1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,76254.94923493126
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,76367.02539366068
0,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,76481.2588213609
0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,76597.32029659407
0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,76714.8745105692
0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,76833.58101969269
0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,76953.0952191178
1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,77073.06933433232
0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,77193.15342775121
1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,77312.99641721674
1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1,77432.24710325693
0,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,77550.55520190892
0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,77667.5723798821
0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,77782.9532888137
1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,77896.35659535852
0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,78007.44600385339
0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,78115.8912683082
1,1,0,0,0,1,0,1,1,0,0,1,1,1,0,1,78221.36919049571
0,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1,78323.56460094433
0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,78422.17131968109
0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,78516.89309362443
1,1,1,0,0,0,1,1,0,1,0,0,1,0,1,1,78607.44450759055
1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,78693.55186595065
1,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,78774.95404205994
0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,78851.40329267345
1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,78922.66603466612
0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,78988.52358148727
0,0,1,1,0,1,1,0,0,1,0,1,1,1,1,0,79048.77283690029
0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,79103.22694368805
1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,79151.71588514191
1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,79194.08703729695
1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,79230.2056700287
1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,79259.95539528463
1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,1,79283.23856088913
1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,79299.97658853064
0,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,79310.11025471488
0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,79313.59991364816
0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,79310.42566119795
0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,79300.58743926485
0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,79284.10508008926
0,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,79261.01829020752
1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,79231.38657396476
0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,1,79195.2890966851
0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,79152.8244877929
1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,79104.11058437193
0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,79049.28411584029
0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,78988.50033060886
0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1,78921.9325657777
0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,78849.77176110903
1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,78772.22591869546
0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,78689.5195099172
0,1,0,1,1,0,0,0,1,0,0,1,1,1,1,0,78601.89283145379
1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,78509.60131228011
1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,78412.91477373571
0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,78312.11664490934
0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,78207.50313572497
0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,0,78099.38237025411
0,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,77988.07348290783
1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,77873.90568028331
1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,77757.21727155193
1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,77638.35467037745
1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,77517.67137144721
1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,77395.52690478097
0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,77272.28577105534
0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,77148.31636124375
1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,77023.9898639229
1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,76899.6791636379
0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,76775.75773374662
0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,76652.59852718325
0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,76530.5728685872
0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,76410.04935123988
1,0,0,1,1,1,1,0,0,1,0,1,1,0,1,1,76291.39274223607
1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,76174.96289929062
0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,0,76061.1137025432
0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,75950.19200467523
0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,1,75842.5366025943
1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,75738.4772338707
1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,75638.33360103153
1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,75542.41442672626
0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,75451.01654267882
0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,75364.42401523082
0,0,0,1,1,1,0,1,0,1,1,0,1,0,1,1,75282.90731016271
0,1,0,1,1,1,0,0,1,1,0,1,1,0,1,0,75206.72249935206
1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,75136.11051169291
0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,75071.29643055696
0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,75012.48883992719
0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,74959.87922117676
0,0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,74913.6414023032
0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,74873.93106125845
0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,74840.88528484109
1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,74814.62218443841
1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,74795.24056972338
1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,74782.8196812251
0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,74777.41898250334
1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,74779.07801246613
0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,74787.8162981779
1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,74803.63332831222
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,74826.50858721015
1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,74856.40164931276
1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,74893.2523335445
1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,74936.9809170348
1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,74987.48840737766
0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,75044.65687244471
1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,75108.34982658667
0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,75178.41267188174
1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,75254.67319291731
1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,75336.9421034257
0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,75425.01364293387
0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,75518.66622143316
0,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,75617.66310992764
0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,75721.75317458097
1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,75830.67165204848
0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,75944.14096345854
1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,76061.871564392
1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,76183.56282810224
0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,76308.90395912227
0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,76437.57493431754
0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,76569.2474683667
1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,76703.58600058484
1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,76840.24869994751
0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,76978.88848512691
1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,77119.15405631653
0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,77260.69093559496
1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,77403.14251256514
0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,77546.15109200242
0,0,1,0,1,0,1,1,1,0,1,0,0,1,1,0,77689.3589402504
0,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,77832.40932712279
0,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,77974.94756009622
1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,1,78116.62200761851
1,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,78257.08510840523
1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,78395.99436365599
0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,78533.0133091911
0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,78667.81246458669
1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,78800.070256474
0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,78929.47391326485
0,1,1,0,1,1,0,1,1,0,1,0,1,1,1,0,79055.72032866962
0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,79178.51689148735
0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,79297.58227926803
0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,79412.64721357467
0,0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,79523.45517470805
0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,79629.76307389763
0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,79731.34188110897
1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,79827.97720677056
0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,79919.46983587959
0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,80005.63621310738
0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,80086.30887769056
0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,80161.33684706122
0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,1,80230.58594834065
1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,80293.93909699295
0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,80351.29652210922
1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,80402.57593796679
0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,80447.7126616834
0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,80486.65967695996
1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,80519.38764407876
1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,80545.88485649604
1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,80566.15714453663
0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1,80580.22772686566
1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,80588.13701057545
0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,80589.94234088558
1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,80585.71770160914
1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,80575.55336768882
1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,80559.5555112519
1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,80537.84576277212
1,1,0,0,0,1,0,0,1,0,1,1,1,1,0,0,80510.56072905999
1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,80477.8514699297
0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,80439.88293550997
0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,0,80396.83336627921
1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,80348.89365800864
0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,80296.26669389501
0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,80239.16664625144
0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,80177.81825020567
1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,80112.45605192518
0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,80043.32363395106
0,0,1,1,1,0,1,0,0,1,1,1,1,1,0,0,79970.6728202757
0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,79894.76286384226
0,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,79815.8596191797
0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,79734.2347029108
1,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,79650.16464488776
0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,79563.93003271542
0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,79475.81465241998
1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,79386.10462800863
0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,79295.08756264439
1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,79203.0516841308
0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,79110.28499736138
1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,79017.07444634201
1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,78923.70508833803
0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,78830.459282634
0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,78737.61589632234
1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,78645.44952945768
1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,78554.22976182688
1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,78464.22042349212
1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,78375.67889116377
0,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,78288.85541235459
1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,78203.99245915475
1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,78121.32411335113
1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,78041.07548449228
0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,77963.46216237501
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,77888.68970529905
1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,77816.9531653032
1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,77748.43665146074
1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,77683.3129321738
1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,77621.74307726638
0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,77563.87614053466
0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,77509.84888327072
0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,77459.78553913433
1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,77413.79762060357
1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,77371.98376709573
1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,77334.42963470733
0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,77301.2078273848
1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,77272.37786920037
1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,1,77247.98621727347
0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,77228.06631474702
0,0,1,1,1,0,0,1,1,0,1,0,1,1,0,1,77212.63868310078
0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,77201.71105295997
0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,77195.2785324378
0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,77193.32381193673
0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,77195.8174042225
0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,77202.71791848163
0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,77213.97236697393
1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,77229.51650279932
1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,77249.2751872115
0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,77273.16278483187
0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,77301.08358504294
0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,77332.93224777556
1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,77368.5942718439
1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,77407.94648393143
1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,77450.85754628538
0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,77497.18848114127
0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,77546.79320986841
1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,77599.51910480589
1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,77655.20755174338
0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,77713.69452099418
0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,77774.81114500859
0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,1,77838.38430048221
1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,77904.23719293007
1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,77972.18994171816
0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,78042.06016357383
0,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,78113.6635526314
1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,78186.81445511241
1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,78261.32643678754
0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,78337.01284142295
0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,78413.6873384732
0,1,1,1,0,0,0,1,0,1,0,1,1,0,1,1,78491.16445834991
0,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,78569.26011366576
1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,78647.79210492987
0,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,78726.5806092516
1,1,0,0,1,0,1,1,0,0,0,1,1,0,1,1,78805.44865069378
1,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,78884.22255100627
1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,78962.732359562
0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,79040.81226141333
0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,79118.3009624847
1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,79195.04205101711
0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,79270.88433448324
1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,79345.68215129427
0,1,0,1,0,0,1,0,1,0,1,1,0,1,1,0,79419.2956567255
0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,79491.59108259207
1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,79562.44097031269
0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,79631.72437710382
1,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,79699.32705515255
0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,79765.14160371968
1,1,1,1,0,0,0,1,0,1,1,1,0,0,1,1,79829.06759422748
1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,79891.01166848766
1,0,0,1,1,0,0,1,1,1,0,1,1,0,1,1,79950.88761032361
0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,80008.6163909377
1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,80064.12618846803
0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,80117.35238226927
0,0,1,0,0,1,1,0,0,1,1,0,1,1,1,0,80168.2375225402
1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,80216.7312760029
1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,80262.79034841894
1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,80306.37838480264
1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,80347.46584826225
0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,1,80386.02987846607
1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,80422.05413079135
0,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,80455.52859727001
1,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,80486.44941049568
1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,80514.8186317023
1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,80540.64402426386
1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,80563.93881389925
1,1,1,1,0,1,0,1,0,1,0,1,1,0,1,0,80584.72143689496
1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,80603.01527768074
1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,1,80618.84839711069
1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,80632.25325281367
1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,80643.26641298214
0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,80651.92826496884
0,1,1,0,0,1,0,1,0,0,1,1,0,1,1,0,80658.28272005508
1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,80662.37691574251
1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,80664.26091690506
1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,80663.98741711405
0,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,80661.61144142419
0,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,80657.19005187479
1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,80650.78205692479
0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,80642.44772599847
0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,80632.24851027274
0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,80620.24677078787
0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,80606.50551490916
0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,80591.08814211041
0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,80574.05819998881
0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,80555.47915135807
0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,80535.41415319977
1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,1,80513.92584818404
0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,80491.07616940029
0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,80466.92615886577
0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,80441.53580030515
0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,80414.9638666199
0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,80387.26778238926
0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,80358.50350166831
1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,80328.7254012719
0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,80297.98618965616
0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,80266.33683143357
0,0,1,1,0,1,0,0,0,0,1,0,1,1,1,1,80233.82648748184
0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,80200.50247053264
1,0,1,0,0,1,1,0,0,1,1,0,1,1,0,0,80166.4102160532
1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,80131.59326816308
0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,80096.09328025831
0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,80059.95002994906
0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,80023.20144785206
0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,79985.88365971748
0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,1,79948.03104131129
0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,79909.67628541897
0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,79870.85048028418
0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,79831.58319874798
1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,79791.90259730957
0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,79751.83552428918
