WindowSize,CompressionLevel,Performance
10,2,52.99646945708662
12,2,53.170096255616855
10,7,53.3268669368989
16,11,53.46651166254819
12,1,53.5888582353043
13,3,53.693831345285965
11,11,53.78145142147018
18,3,53.85183309509361
11,4,53.90518328314635
21,5,53.9417989015638
24,4,53.962064219121224
15,5,53.96644786438759
24,4,53.95549949939938
18,8,53.9298461749627
10,0,53.89018838368346
14,4,53.83729582795031
10,8,53.77200292115496
14,5,53.6952040414218
24,9,53.6078485580312
17,10,53.51093565155528
23,11,53.405508949477955
23,3,53.292650999739905
13,9,53.17347760523167
20,1,53.04913204275204
13,11,52.920779190352086
16,5,52.78959958729839
23,0,52.656783451106655
21,7,52.5235246762238
18,6,52.391014838968026
18,7,52.26043723327427
15,7,52.13296096163699
21,0,52.009735105393595
19,9,51.89188299815163
14,7,51.78049662573152
17,0,51.67663117547718
22,10,51.58129975718013
23,3,51.49546831717149
11,1,51.42005076636331
18,0,51.35590434216918
21,3,51.30382522330591
13,6,51.26454441547916
18,11,51.23872392488758
10,1,51.22695323534791
11,4,51.2297461036513
20,6,51.24753768651338
18,9,51.280682011181916
13,7,51.32944980042185
19,11,51.39402666121149
13,3,51.47451164506358
21,1,51.57091618643249
20,11,51.68316342419375
10,0,51.81108790968563
10,4,51.95443570329378
16,9,52.11286486004202
24,5,52.285946303133066
18,2,52.473165082865975
11,11,52.67392201684959
21,4,52.88753570593816
12,0,53.11324491884258
22,1,53.35021133692304
18,5,53.59752264925307
14,1,53.85419598666479
21,4,54.11918168214709
21,3,54.39136734367612
20,5,54.66958222431798
15,11,54.95260187325735
10,4,55.239153050283484
17,1,55.527918885203796
24,5,55.81754426266531
22,11,56.10664141194531
20,8,56.39379568042907
24,8,56.677571468729106
19,8,56.95651830471743
21,5,57.22917703314488
10,5,57.49408609700933
20,11,57.749787886412854
20,8,57.994835130313625
22,9,58.227797306338736
19,7,58.44726704367375
15,3,58.651866493989594
15,2,58.8402536454049
24,3,59.01112855461145
24,1,59.16323947251527
17,9,59.29538883905924
18,0,59.4064391233014
22,1,59.49531848531737
10,10,59.561026237079226
16,8,59.60263808013308
20,11,59.61931109864871
10,6,59.610288487249235
24,9,59.57490399393817
23,1,59.51258605942721
22,5,59.422861635223434
24,11,59.30535966395796
15,10,59.15981420662327
11,7,58.98606720263204
17,5,58.784070849908
20,4,58.55388959356886
23,6,58.29570171315306
13,2,58.0098004997764
22,2,57.696595016070575
19,5,57.35661043325258
10,11,56.99048794119429
21,5,56.59898422890005
14,0,56.18297053435158
12,8,55.74343126423764
18,9,55.28146218564701
12,0,54.79826819335843
22,6,54.295160657908376
19,6,53.77355436114858
12,5,53.23496402751536
15,2,52.681000460717655
11,8,52.113366297003274
10,9,51.53385138757864
17,8,50.94432782413153
11,7,50.346744622734136
12,3,49.74312208267849
20,0,49.13554583801684
14,7,48.52616062073749
15,0,47.91716375560199
22,1,47.3107984076934
16,4,46.70934660468014
12,10,46.11512205667586
22,3,45.53046279737431
13,6,44.95772367085489
19,7,44.39926868908611
22,10,43.85746328569884
21,1,43.334666492058936
20,7,42.833223062032786
11,1,42.35545557211541
20,2,41.90365652377161
24,10,41.48008047492773
13,2,41.08693622754743
20,6,40.72637909812461
21,0,40.400503297733216
15,3,40.111334447988504
20,0,39.86082225889634
17,11,39.65083339409884
21,2,39.48314454846701
16,8,39.35943576234779
20,3,39.2812839960426
16,11,39.25015698728389
21,3,39.26740741358513
23,10,39.33426738037288
14,1,39.451843254768555
11,5,39.62111086377907
15,2,39.84291107447948
13,2,40.11794577253479
11,5,40.44677425411423
11,5,40.82981004490487
10,6,41.26731815853694
11,3,41.75941280529609
14,2,42.30605556052126
10,6,42.9070540005788
23,8,43.56206081276602
19,7,44.27057338393791
12,5,45.031933871074756
13,1,45.845329755419364
10,6,46.709794880217466
13,4,47.624210970500364
16,9,48.58730963175652
13,2,49.597674822758165
24,3,50.65374579624387
18,1,51.753820499612125
17,10,52.896059426262944
12,0,54.078489906736024
13,11,55.2990108273438
22,7,56.55539776258529
16,5,57.84530850626439
17,11,59.16628898492007
16,5,60.515779535918774
12,1,61.891121531357086
22,8,63.28956432778732
11,4,64.70827252070723
16,8,66.14433348175577
20,0,67.59476515562989
14,9,69.05652409288808
11,7,70.52651369403569
16,7,72.00159263959864
23,4,73.47858348028768
10,11,74.95428136083648
14,8,76.42546285066577
18,2,77.88889485418409
14,6,79.34134357328146
23,1,80.77958349441202
16,7,82.2004063725884
21,1,83.60063018463154
17,3,84.977108024128
13,10,86.32673691074804
22,1,87.64646648686521
22,8,88.93330757479627
15,4,90.18434056844252
13,11,91.39672363366155
23,5,92.56770069232913
10,4,93.69460916576111
19,11,94.77488745395395
13,9,95.80608212796483
15,6,96.78585481368799
23,11,97.71198874628624
23,1,98.58239497560547
21,6,99.39511820402785
15,0,100.14834223940711
16,10,100.84039504696764
19,10,101.46975338533684
22,7,102.03504701321366
20,10,102.53506245454692
19,3,102.96874631150496
12,9,103.33520811595493
22,10,103.63372271163296
23,10,103.8637321606697
13,11,104.02484716963386
19,11,104.11684803176588
22,0,104.13968508358836
15,11,104.09347867559455
15,0,103.97851865822685
10,6,103.79526338585806
23,11,103.54433824297432
12,5,103.22653369822638
20,8,102.84280289345834
20,0,102.39425877623837
15,6,101.88217078579628
10,9,101.30796110361769
13,11,100.67320048124635
12,3,99.97960365910194
14,11,99.22902439132773
19,9,98.42345009283632
19,0,97.56499612581582
22,11,96.65589974399742
20,3,95.69851371395575
11,9,94.69529963362173
11,5,93.64882096902403
10,2,92.56173583104277
15,8,91.43678951465262
11,0,90.27680682375045
17,11,89.08468420520441
15,11,87.86338171622631
24,0,86.6159148495519
21,0,85.34534624122116
16,2,84.05477728597347
13,11,82.74733968541757
20,2,81.4261869542004
10,11,80.0944859093814
15,7,78.75540816812392
14,8,77.41212167863978
19,5,76.0677823090711
12,0,74.72552551866433
20,11,73.38845813518813
19,10,72.05965026207018
11,5,70.74212733818095
23,5,69.43886237257617
19,8,68.15276837582823
23,8,66.88669100883148
12,0,65.6434014691602
23,6,64.4255896341954
10,1,63.235857479318696
15,7,62.07671278850384
21,0,60.95056317362074
21,11,59.859710417707916
12,7,58.806345156370526
23,5,57.79254191032639
21,1,56.82025448095551
19,3,55.89131171951426
16,6,55.007413679456704
23,0,54.170128160067236
23,1,53.38088764835579
20,9,52.640986664900836
16,9,51.951579518054196
24,1,51.31367846964631
17,5,50.72815231405687
16,5,50.195725371247036
12,0,49.71697689309077
17,2,49.29234088109663
11,1,48.92210631238308
19,10,48.60641776956296
24,5,48.3452764690099
20,11,48.13854168082557
11,2,47.98593253270359
17,9,47.887030188799066
14,0,47.841280393663595
24,1,47.84799637029715
21,2,47.9063620604061
21,8,48.015435694037635
20,5,48.17415367489574
23,3,48.38133476682597
15,8,48.63568456619489
21,7,48.935800244183305
24,7,49.28017554236252
14,7,49.66720600433265
24,11,50.09519442567065
15,0,50.56235650396666
16,8,51.066826670319095
22,11,51.60666408331383
16,10,52.17985876623025
11,3,52.7843378679983
11,4,53.41797202827416
14,6,54.078581826908895
10,11,54.76394429805452
24,10,55.47179948918222
24,5,56.19985704537987
17,4,56.945802799448686
18,9,57.70730534852893
14,10,58.482022598253415
16,10,59.26760825575178
17,5,60.06171825320594
18,3,60.86201708408885
17,7,61.666184034698
10,0,62.471919294124426
24,8,63.276949926372104
13,9,64.07903568895999
19,9,64.8759746829977
17,8,65.66560882042103
15,8,66.44582909480698
13,4,67.2145806429501
21,5,67.96986758517762
14,0,68.70975763320011
21,2,69.43238645513944
14,5,70.13596178824046
11,11,70.81876729065573
18,2,71.47916612458918
18,0,72.11560426399457
14,1,72.72661352093998
15,5,73.31081428567428
12,10,73.86691797635449
17,8,74.39372919531867
17,0,74.89014758970934
19,8,75.35516941516667
20,9,75.7878888022166
11,0,76.18749872587115
19,6,76.55329167983825
24,1,76.88466005759845
18,8,77.18109624344945
14,11,77.4421924174366
22,5,77.66764007888624
16,6,77.85722929402519
23,10,78.01084767391198
18,2,78.12847908961504
20,8,78.21020213225225
19,0,78.2561883261501
16,4,78.2667001039904
24,10,78.24208855338657
13,11,78.182790944865
12,10,78.0893280517255
10,6,77.96230127271032
20,4,77.80238956882893
17,2,77.61034622606034
11,4,77.38699545598958
11,5,77.13322884672631
13,9,76.85000167670503
16,4,76.53832910417327
23,5,76.19928224534115
22,1,75.83398415429089
18,8,75.44360571782617
11,0,75.02936147848665
23,4,74.59250539895238
14,5,74.13432658102764
15,11,73.65614495231677
11,3,73.15930693359208
12,2,72.64518109970261
13,8,72.1151538466887
21,1,71.57062507754571
13,8,71.01300391882968
20,3,70.44370448001214
10,8,69.86414166717854
23,2,69.27572706232178
18,1,68.67986487911352
13,11,68.0779480056416
16,6,67.47135414418476
12,1,66.86144205765501
22,11,66.24954793188094
15,3,65.63698186242544
14,11,65.02502447413946
24,11,64.41492368114389
17,10,63.80789159441122
13,11,63.20510158358629
10,3,62.60768549914527
22,3,62.01673106044243
11,3,61.433279414641774
22,2,60.85832287097215
11,4,60.29280281418518
15,8,59.737607800534654
17,4,59.19357183903835
18,5,58.66147286022538
19,10,58.14203137402251
16,4,57.63590931788458
14,8,57.1437090957379
21,0,56.66597280777263
20,6,56.20318167060254
10,4,55.75575562679874
10,2,55.3240531423091
11,0,54.90837118978986
13,10,54.50894541540687
23,7,54.125950486210805
10,1,53.75950061475107
17,5,53.409650257173105
22,4,53.07639498064007
17,5,52.75967249553473
24,11,52.45936384753059
13,0,52.175294764274945
24,4,51.90723715109849
14,5,51.65491072985957
16,4,51.417984814743505
13,5,51.196080218571836
11,5,50.9887712829304
22,4,50.79558802520014
18,8,50.616018395370986
21,5,50.44951063533607
22,10,50.29547573320003
12,7,50.153289964994606
14,7,50.02229751607216
21,11,49.90181317434649
23,2,49.79112508746871
23,7,49.689497575963784
18,8,49.59617399431031
22,0,49.510379631921644
23,3,49.43132464598073
10,6,49.35820701809268
21,8,49.29021552674884
23,10,49.22653272764152
19,4,49.16633793393201
17,10,49.108810188652264
12,5,49.05313122151439
24,5,48.998488382511326
16,1,48.944077544813524
18,0,48.889105969604
18,0,48.83279512564265
13,11,48.77438345651332
15,6,48.713129088680724
23,1,48.6483124736695
20,5,48.579238957874345
11,3,48.50524127371654
23,4,48.42568194607824
13,3,48.33995560817195
12,4,48.247491221237205
23,8,48.14775419269848
19,8,48.0402483876695
24,2,47.92451802894722
12,8,47.80014948090235
22,7,47.66677291294621
11,6,47.52406383852946
20,1,47.37174452591152
20,6,47.209585277228136
22,4,47.03740557267623
11,8,46.85507507693335
23,6,46.66251450522963
21,6,46.4596963467954
21,10,46.246645443715764
14,3,46.023439423534626
21,1,45.79020898426414
16,5,45.547138030772224
20,2,45.29446366183809
20,11,45.0324760074856
16,0,44.76151791652505
13,10,44.48198449455551
23,8,44.19432249300183
13,0,43.89902955008313
18,7,43.596653284931655
16,4,43.28779024640189
13,6,42.973084718431004
20,6,42.65322738413112
13,7,42.32895385111013
21,1,42.00104304083468
21,6,41.670315445160185
21,5,41.33763125346311
11,3,41.00388835411627
10,5,40.67002021435018
23,0,40.3369936428402
17,11,40.00580643965254
22,4,39.67748493846765
11,3,39.35308144628102
12,3,39.03367158605443
24,9,38.72035154805746
15,10,38.4142352558976
11,7,38.11645145348654
19,3,37.828140719431865
16,7,37.55045241557322
17,5,37.28454157660316
24,2,37.03156574792141
13,5,36.792681779068786
22,6,36.569042580272374
20,9,36.361793849803874
16,10,36.17207078001221
15,8,36.00099475003348
16,2,35.84967001331014
16,0,35.7191803881628
10,7,35.61058595975388
18,8,35.52491980186055
13,11,35.46318472693521
17,1,35.42635007297387
22,1,35.415348535735696
21,7,35.43107305486175
10,9,35.474373762423646
24,7,35.546055002396876
14,1,35.646872429495616
21,6,35.77753019572736
13,8,35.93867823292464
19,7,36.13090963938909
14,2,36.35475817863822
19,11,36.61069589807835
23,0,36.89913087523734
16,10,37.22040509897913
24,6,37.574792492886765
16,4,37.96249708774385
15,0,38.38365134976457
15,6,38.83831467092029
21,6,39.32647202738783
22,9,39.84803281179811
19,8,40.40282984459855
12,4,40.990618569454604
17,3,41.61107643720961
16,7,42.263802482495
11,7,42.948317096637936
10,4,43.664062000051246
14,0,44.410400416809516
14,9,45.186617453620755
14,9,45.99192068489143
17,10,46.825440945059285
17,0,47.68623332883049
21,8,48.573278399410796
23,4,49.48548360426131
18,8,50.42168489734384
19,9,51.38064856624684
17,0,52.361073262004496
15,3,53.36159222883831
19,3,54.38077573046595
13,11,55.41713366903638
21,10,56.469118392166
17,0,57.53512768296951
11,0,58.61350792740208
24,9,59.7025574526603
10,2,60.80053002982699
11,9,61.905638533395
12,3,63.01605874976495
23,5,64.1299333262878
12,8,65.24537585191446
24,3,66.36047506002274
15,6,67.47329914352092
18,5,68.58190017187768
24,7,69.68431859930041
13,5,70.77858785288268
13,11,71.86273898916676
16,5,72.93480540721916
23,2,73.99282760600144
11,10,75.03485797353193
17,4,76.05896559508165
20,7,77.06324106742865
22,10,78.04580130601248
16,11,79.0047943316826
13,9,79.93840402362677
22,9,80.84485482499419
21,8,81.72241638769749
19,6,82.5694081428873
10,8,83.38420378364191
12,5,84.16523564650804
11,10,84.9109989786594
15,9,85.62005607761661
21,1,86.2910402906874
13,7,86.9226598615462
13,6,87.51370161167154
21,1,88.06303444470268
17,3,88.56961266215875
13,11,89.03247907938794
12,5,89.45076793107602
24,1,89.82370755614517
11,11,90.15062285241326
21,3,90.43093749195833
24,8,90.66417588874316
11,10,90.84996491069994
24,7,90.98803532914856
18,8,91.07822299912947
22,11,91.12046976496555
19,5,91.11482408612802
24,3,91.06144137926567
21,7,90.9605840730635
23,11,90.81262137342299
21,4,90.6180287372993
20,0,90.37738705438902
10,10,90.09138153673183
17,7,89.76080031716887
14,10,89.38653275848726
20,4,88.96956747596874
10,3,88.51099007695309
12,10,88.01198062191366
12,10,87.47381081242884
10,2,86.89784091230683
15,11,86.2855164089889
13,9,85.63836442320627
21,5,84.9579898757016
20,6,84.24607142064136
12,10,83.50435715613759
20,5,82.73466012306613
19,10,81.93885360410653
12,3,81.11886623563805
12,6,80.27667694580097
23,9,79.41430973267013
11,9,78.53382829708939
17,7,77.63733054527259
19,5,76.72694297679453
14,8,75.80481497406346
14,1,74.87311300979142
21,6,73.93401478935091
12,5,72.98970334522947
10,0,72.04236110106315
23,0,71.09416392294602
11,5,70.14727517587326
21,2,69.20383980327935
17,7,68.26597844768057
21,8,67.33578163041942
21,11,66.41530400843988
22,11,65.50655872589468
23,0,64.61151187819866
24,1,63.732077105897666
12,3,62.870110335418026
21,8,62.02740468340122
12,5,61.20568554090869
11,5,60.40660585330801
20,5,59.63174161112063
21,11,58.88258756652869
20,0,58.160553189601956
22,9,57.466958877619525
21,2,56.80303243012586
22,0,56.16990580157904
16,6,55.56861214262295
18,4,55.00008314014743
21,2,54.46514666539332
14,2,53.964524738415115
23,1,53.49883181623799
16,10,53.06857341103644
18,0,52.674145043628386
11,7,52.31583153651802
10,4,51.993806649641975
20,10,51.708133060875525
23,1,51.4587626922454
24,6,51.24553738167615
11,11,51.068189898969116
12,5,50.92634530358558
19,6,50.819522640677924
23,3,50.74713697069053
11,11,50.70850172673986
15,2,50.70283139288343
16,2,50.729244495304144
17,2,50.786766897375685
14,7,50.87433538853567
23,7,50.990801555885334
23,9,51.13493592645627
15,7,51.30543236714269
17,11,51.50091272839512
22,6,51.719931716909585
12,10,51.96098198173101
14,10,52.22249939742307
11,0,52.50286852723935
20,0,52.80042824857094
21,4,53.11347752233994
19,10,53.440281287462184
18,4,53.779076461019834
19,5,54.12807802436224
22,0,54.48548517499954
10,8,54.84948752386365
22,3,55.21827131729179
22,8,55.59002566293688
17,8,55.962948738728095
21,10,56.33525396399586
17,4,56.70517611193684
11,3,57.07097734272867
24,4,57.43095313680812
22,7,57.78343810810369
16,8,58.12681167735886
21,11,58.45950358610022
16,6,58.77999923228875
11,1,59.08684480924538
13,2,59.378652230060304
15,2,59.65410382037763
10,0,59.911956763190965
21,2,60.15104728008948
16,10,60.37029453425471
19,9,60.568704241423504
18,5,60.745371975999305
12,8,60.89948616050917
12,3,61.03033072766308
18,0,61.1372874453754
10,7,61.21983789624522
22,1,61.2775651041686
10,7,61.310154801956685
18,5,61.317396335065176
24,3,61.29918319779087
13,3,61.25551319956036
21,8,61.18648826021806
11,3,61.092313834511174
20,11,60.97329796726458
14,3,60.82984998203299
14,8,60.662478807307565
20,6,60.471790945634304
24,9,60.25848809226806
21,2,60.02336441123345
12,6,59.76730347788872
15,4,59.49127489828611
10,3,59.19633061678709
13,5,58.883600924520934
23,11,58.554290182364014
10,11,58.20967227316145
11,4,57.85108579891126
17,6,57.47992903957426
13,10,57.09765469106406
18,8,56.70576440080123
19,7,56.30580311998546
23,5,55.89935329244265
13,11,55.488028900540286
23,3,55.07346938923067
12,3,54.657333489773976
11,4,54.24129296511276
21,11,53.82702629921114
21,11,53.41621235293642
14,1,53.010524009246204
18,0,52.611621830548586
10,6,52.221147751127816
15,8,51.84071882746958
15,0,51.47192106918297
17,5,51.116303372994714
23,3,50.77537158199215
14,4,50.450582691909894
19,8,50.14333922579609
12,10,49.85498379785668
17,7,49.586793886663074
16,0,49.3399768372212
13,4,49.11566511064039
24,4,48.91491179931187
18,6,48.73868642461082
24,3,48.587871033176214
17,3,48.46325660680228
12,9,48.36553979989765
23,9,48.29532001733678
15,5,48.25309684434754
22,1,48.23926783885024
17,1,48.254126695396536
24,4,48.297861788549305
17,2,48.37055510220662
14,2,48.4721815500056
13,11,48.602608690552955
17,11,48.76159683981967
20,10,48.94879958161603
24,0,49.16376467563337
13,3,49.405935361104795
15,0,49.674652052706406
23,5,49.96915442389529
14,7,50.28858387146877
11,5,50.6319863537335
14,6,50.99831559330059
17,6,51.38643663417647
17,10,51.79512974150655
11,5,52.2230946310514
24,10,52.66895501424072
16,6,53.131263443461556
20,6,53.60850644109944
15,1,54.099109894768574
18,2,54.60144470014221
17,6,55.113832631835066
21,8,55.63455242189327
10,5,56.16184602462504
14,7,56.69392504575251
21,2,57.22897731319074
18,6,57.76517356616464
24,11,58.30067423885836
14,6,58.83363631436119
16,5,59.36222022432802
15,7,59.88459676951226
24,3,60.39895403615884
19,6,60.90350428316126
16,5,61.39649077489553
10,0,61.87619453473866
16,6,62.34094099446858
23,8,62.78910651501616
19,3,63.219124754407225
20,9,63.62949285918329
14,9,64.0187774561303
19,2,64.38562042176747
11,1,64.72874440775647
16,6,65.04695810117661
12,0,65.33916119947966
22,10,65.60434908087588
17,4,65.84161715191816
21,2,66.0501648551305
12,3,66.22929932067517
