fsync,synchronousCommit,fullPageWrites,trackActivities,trackCounts,sharedBuffers,tempBuffers,workMem,Performance
1,1,1,0,1,64,2,256,89548.75524282925
1,1,1,0,0,64,8,256,89564.34980118196
1,1,1,0,0,64,2,4096,89573.33675210457
1,1,0,1,1,256,2,256,89575.60419717124
1,1,0,0,1,128,8,4096,89571.06456392114
1,0,0,1,1,256,32,4096,89559.65481507653
0,1,0,1,1,256,8,1024,89541.33657953316
1,1,0,0,1,128,32,1024,89516.09620496354
1,1,1,0,0,64,2,1024,89483.94473212778
0,1,0,0,0,64,32,1024,89444.91779123926
1,1,0,0,0,128,32,4096,89399.07542098481
1,1,0,1,0,128,8,4096,89346.50181104652
1,0,0,0,1,128,2,4096,89287.30496921882
1,1,1,1,1,64,2,4096,89221.61631445363
0,0,0,1,1,128,8,4096,89149.59019740425
0,1,1,1,1,128,32,1024,89071.40335026637
0,0,1,0,1,128,2,4096,88987.25426793932
0,1,1,1,1,128,8,1024,88897.36252274581
0,1,0,1,0,256,2,1024,88801.96801515616
1,0,0,1,1,128,2,4096,88701.33016316242
0,0,1,0,0,256,32,256,88595.72703313672
0,0,0,1,0,256,32,4096,88485.45441518826
1,1,1,1,1,256,32,4096,88370.82484620182
0,1,0,1,0,128,32,4096,88252.16658389913
1,1,1,1,1,128,32,1024,88129.82253540988
1,1,0,1,1,128,2,1024,88004.14914397369
0,0,0,0,0,64,8,4096,87875.51523751573
1,1,0,0,1,64,2,1024,87744.30084294784
0,0,1,0,0,256,32,4096,87610.89597014146
0,0,1,0,0,128,32,256,87475.69936960218
1,0,0,0,0,256,32,1024,87339.11726794249
0,1,1,1,1,256,8,1024,87201.5620853048
1,1,1,1,0,64,2,256,87063.45113892686
0,0,1,0,1,256,2,1024,86925.20533706751
0,0,1,0,1,128,32,4096,86787.24786752365
1,1,0,0,0,64,32,1024,86650.00288496612
0,0,0,0,1,64,2,256,86513.89420130702
1,0,0,1,1,256,2,256,86379.3439832803
0,1,1,1,0,64,2,256,86246.7714613731
0,0,1,1,0,64,32,256,86116.59165418879
1,0,1,0,0,64,2,256,85989.21411225005
1,1,0,1,1,64,2,256,85865.04168516757
0,0,0,1,1,128,32,256,85744.46931600224
0,1,1,1,1,128,32,256,85627.88286653935
0,1,1,1,0,256,8,4096,85515.65797707264
0,0,1,0,0,128,2,4096,85408.1589641627
1,0,1,1,1,128,2,256,85305.73775969047
1,1,0,1,1,64,2,1024,85208.73289437272
0,1,0,0,1,128,8,1024,85117.46852874174
0,1,0,1,0,128,2,1024,85032.2535344183
1,0,1,0,0,128,2,1024,84953.3806283247
0,0,1,0,1,128,32,256,84881.1255622945
1,1,1,0,0,64,32,256,84815.74637033831
0,0,0,1,0,256,32,4096,84757.48267562014
0,1,1,0,1,128,32,4096,84706.55505899034
1,0,1,0,1,64,2,256,84663.16449070393
0,1,1,1,1,256,8,1024,84627.49182673535
1,1,0,0,1,128,2,4096,84599.69737087682
0,0,0,0,0,64,2,256,84579.9205035809
0,0,1,0,0,256,8,256,84568.27937828125
0,1,0,0,1,64,2,1024,84564.87068569464
1,1,1,1,0,64,2,256,84569.7694863787
1,1,1,1,1,256,32,1024,84583.02911159005
0,1,0,0,1,128,32,256,84604.68113225905
0,0,0,1,0,256,32,4096,84634.73539567098
0,1,0,0,1,64,32,4096,84673.1801292204
1,1,0,1,1,64,2,4096,84719.98211038379
1,1,0,0,0,128,2,1024,84775.08690184102
1,1,1,0,0,64,8,4096,84838.4191504639
0,1,1,0,1,128,32,256,84909.88294868481
1,1,0,0,0,128,2,4096,84989.36225655918
1,0,0,0,1,128,32,1024,85076.72138264302
1,1,0,0,1,256,2,4096,85171.80552162245
0,0,1,0,0,128,2,256,85274.4413464546
1,1,1,0,1,128,2,256,85384.43765261275
0,0,1,0,1,128,2,256,85501.58605186881
0,1,1,0,0,128,2,4096,85625.66171289852
0,1,1,0,1,256,8,256,85756.42414585568
0,0,1,0,1,128,8,256,85893.6180279341
1,0,0,0,1,64,8,1024,86036.97406681975
0,0,1,1,0,256,8,4096,86186.20989882971
1,0,1,0,0,256,2,256,86341.03101844159
0,1,1,1,1,256,32,256,86501.13173583515
1,1,1,1,0,128,8,1024,86666.19615899953
0,0,0,1,1,128,2,256,86835.89919690137
0,0,1,1,1,256,2,256,87009.9075801661
1,1,0,1,0,128,32,1024,87187.88089569233
1,1,0,0,0,64,2,4096,87369.47263160071
1,1,0,0,1,64,32,4096,87554.33122891189
1,1,1,1,0,128,32,1024,87742.10113635524
1,0,0,0,1,128,32,256,87932.42386472836
1,1,1,1,1,128,8,1024,88124.93903725898
0,1,1,1,1,64,32,1024,88319.28543246425
0,1,1,0,1,256,8,256,88515.10201605831
1,0,0,0,1,256,8,1024,88712.02895852586
1,1,0,0,1,64,8,1024,88909.70863505844
1,0,1,0,1,128,32,1024,89107.7866046402
0,1,0,1,1,128,8,256,89305.9125651703
0,0,1,0,0,64,2,1024,89503.74128161979
1,1,1,1,1,64,2,256,89700.93348434208
0,0,1,1,0,64,32,1024,89897.15673478598
0,0,0,1,1,256,32,256,90092.0862559993
1,0,1,1,0,128,32,4096,90285.40572545837
0,1,0,1,0,128,2,4096,90476.80802791416
1,0,1,0,0,256,8,4096,90665.9959661076
0,1,0,0,0,256,32,1024,90852.68292737598
0,1,0,1,0,256,8,4096,91036.59350434657
0,0,1,1,0,256,2,256,91217.46406809382
0,1,0,1,0,256,8,256,91395.04329232124
0,0,1,1,1,128,8,256,91569.09262731721
1,0,0,1,0,128,8,4096,91739.38672262596
1,0,1,0,0,128,2,4096,91905.7137975687
0,1,1,1,0,64,8,256,92067.87595894629
0,1,0,0,1,128,2,256,92225.68946545193
0,0,1,1,1,256,8,4096,92378.98493851905
1,0,0,1,0,64,32,256,92527.60751952765
0,0,0,0,0,64,2,256,92671.41697348755
1,1,1,1,1,64,8,1024,92810.2877395116
1,1,1,0,1,128,2,4096,92944.10892858409
0,1,0,1,0,256,2,4096,93072.78426931727
1,1,0,1,0,64,8,4096,93196.23200257534
1,0,0,1,1,256,32,4096,93314.38472602416
0,0,1,1,1,64,2,256,93427.18918984156
1,1,1,0,0,64,8,256,93534.6060449927
1,0,0,0,0,256,2,4096,93636.60954563791
0,0,1,0,0,128,32,1024,93733.18720739767
1,0,0,1,0,64,8,1024,93824.33942334904
1,0,1,0,0,64,32,256,93910.0790397687
0,1,0,1,1,64,8,1024,93990.43089377147
1,0,1,0,0,256,2,256,94065.43131511795
1,0,1,0,0,256,32,4096,94135.12759457946
0,0,1,1,1,64,2,256,94199.57742135509
0,1,0,1,0,128,2,4096,94258.84829213121
0,1,1,0,1,128,2,256,94313.01689445956
0,0,1,1,0,64,32,4096,94362.16846720564
1,0,0,0,0,64,32,1024,94406.39614088336
1,1,1,1,1,64,32,1024,94445.8002607465
1,0,1,0,0,128,2,256,94480.4876955497
1,1,0,0,0,64,2,1024,94510.57113492375
1,0,1,1,1,128,2,1024,94536.16837833106
0,0,0,1,1,256,8,4096,94557.40161857572
1,0,1,1,0,64,2,1024,94574.39672284215
0,0,1,1,0,256,2,256,94587.28251422224
1,1,0,1,0,64,8,4096,94596.1900566685
0,1,0,1,1,64,8,256,94601.25194627492
1,0,0,0,1,128,8,4096,94602.60161174294
1,0,1,0,0,128,2,256,94600.37262683365
0,1,1,0,1,64,8,1024,94594.6980375414
0,0,1,0,0,128,32,256,94585.70970664857
0,1,1,1,0,128,2,256,94573.53767823499
0,0,0,1,0,64,32,1024,94558.30956462158
0,1,1,1,1,64,2,4096,94540.14995812367
1,1,1,0,0,128,32,256,94519.17986987733
1,0,1,0,1,64,8,256,94495.51619788235
0,1,1,0,0,128,32,1024,94469.27122627757
1,1,1,0,0,64,8,4096,94440.5521577298
0,0,1,0,0,64,8,1024,94409.46068067629
0,1,1,1,1,64,2,4096,94376.09257301354
1,1,1,0,1,128,8,256,94340.53734367313
0,1,1,1,1,128,32,1024,94302.87791336705
1,1,0,0,1,256,2,4096,94263.1903356244
1,0,0,1,0,64,8,1024,94221.54355907501
1,1,0,1,1,64,8,256,94177.99923176867
0,0,1,0,1,64,32,4096,94132.61154814636
1,0,1,1,1,128,32,1024,94085.42713910909
0,1,0,0,1,64,32,4096,94036.48500545538
1,1,0,1,0,256,2,4096,93985.81649478502
0,0,1,0,0,128,2,4096,93933.44532179272
0,0,1,1,0,64,8,256,93879.38763170248
1,1,1,0,1,256,8,256,93823.65210642175
1,0,0,0,1,256,32,4096,93766.24011282503
1,0,1,1,0,128,32,4096,93707.14589240996
1,1,0,0,1,64,32,4096,93646.35679140495
0,1,1,0,0,128,32,1024,93583.8535302482
0,1,0,1,1,256,32,1024,93519.61051120237
1,0,1,0,1,128,8,4096,93453.59616271891
1,1,1,1,1,256,8,4096,93385.77331902151
1,1,1,1,0,128,2,256,93316.09963323928
