new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
2,0,0,0,1,80,32,0,4710.2
2,1,0,0,0,80,32,2,4709.8
2,0,1,0,1,90,32,0,4699.0
2,1,1,1,0,100,64,2,17653.8
2,1,0,0,0,100,32,0,4710.6
3,0,1,0,0,80,32,2,12170.8
3,0,1,1,1,100,16,2,12380.2
2,1,1,1,0,90,32,0,17669.8
1,0,1,1,1,80,64,2,17661.8
3,1,1,1,1,100,32,0,12246.4
3,1,0,1,0,80,32,2,12178.0
2,1,0,1,1,80,64,0,17634.6
2,0,1,1,0,100,16,0,17650.4
3,1,0,1,1,90,64,0,12276.6
2,0,0,0,1,90,32,0,4706.2
2,1,1,1,0,80,32,2,17707.0
1,1,1,0,1,80,32,2,17887.8
1,1,0,0,0,100,64,2,17756.4
2,0,0,1,0,90,16,2,17622.6
1,1,0,0,1,80,16,2,17716.6
1,1,1,0,1,80,16,2,17783.2
1,1,0,1,0,80,32,0,17764.6
1,1,1,0,1,90,64,2,17706.2
2,0,1,0,1,80,16,0,4980.0
3,1,0,0,1,80,16,0,12264.8
2,1,0,0,1,90,32,2,4698.2
1,0,0,1,0,100,16,0,17711.6
2,1,0,0,0,90,16,2,4954.8
1,0,0,0,0,100,64,0,17719.2
3,0,1,1,0,90,32,0,12163.2
3,0,0,1,0,80,64,2,12082.0
1,1,1,1,1,100,16,0,17688.8
1,1,1,1,0,100,16,2,17727.4
3,1,0,0,0,80,64,2,12227.2
1,0,1,0,1,80,32,2,17740.0
1,1,0,1,1,80,16,2,17833.2
1,0,1,0,0,90,16,2,17766.6
1,1,0,1,1,90,32,0,17762.8
3,0,0,0,0,100,64,2,12278.8
2,0,0,0,0,80,64,2,4730.0
1,0,1,0,0,100,64,0,17699.2
1,0,0,0,0,90,16,2,17676.0
1,1,1,1,0,100,32,0,17727.8
2,1,1,1,1,80,32,2,17686.6
1,0,0,1,0,80,32,2,17786.8
1,1,0,0,1,80,16,0,17850.8
2,1,0,1,1,80,16,2,17791.6
3,0,1,0,1,100,32,2,12157.8
2,0,0,1,0,80,64,0,17741.6
1,0,0,1,1,100,64,0,17771.2
3,1,0,1,0,80,64,2,12110.4
3,0,0,0,0,100,16,0,12492.4
3,0,1,1,0,90,64,2,12017.6
2,1,1,0,1,80,64,0,4707.0
1,0,0,0,1,90,32,2,17815.6
3,1,1,0,1,90,16,0,12191.8
2,1,0,1,0,100,32,2,17653.2
1,0,0,1,1,80,64,2,17809.0
2,1,1,0,1,90,32,2,4661.0
3,1,1,1,0,90,64,0,12178.0
3,0,1,0,1,80,32,2,12192.0
2,1,1,1,1,100,32,2,17654.0
1,0,1,0,1,90,32,0,17689.0
3,0,1,1,0,100,32,0,12184.2
3,0,1,0,1,90,32,0,12196.8
2,1,0,1,1,90,32,2,17784.8
2,1,1,1,0,90,64,2,17616.8
1,0,1,0,0,100,32,0,17714.0
1,1,1,1,0,90,16,2,17751.6
1,1,1,1,1,80,32,2,17782.4
1,0,1,0,1,80,32,0,17771.6
2,0,1,1,1,90,32,2,17630.6
3,1,0,1,0,100,64,0,12393.6
1,1,1,0,1,90,16,2,17752.4
3,0,1,0,1,80,16,0,12209.8
1,0,1,0,1,100,64,2,17709.6
3,0,1,0,1,90,16,0,12155.4
3,0,0,0,1,90,16,2,12263.8
2,1,1,0,1,100,16,0,4919.4
3,0,0,1,1,100,16,2,12247.0
1,1,1,0,1,80,64,0,17704.2
3,1,0,0,1,80,64,0,12365.2
3,1,0,1,0,90,32,0,12124.0
2,0,0,1,0,90,16,0,17775.6
3,1,1,0,0,90,32,0,12237.0
3,1,0,1,1,90,16,2,12238.2
1,1,0,0,0,90,32,2,17731.8
1,1,0,1,0,90,32,0,17775.6
2,0,0,1,1,80,16,0,17694.4
3,0,1,0,0,100,32,0,12230.4
1,1,1,1,1,80,64,2,17772.8
3,0,1,0,0,100,64,2,12136.2
2,1,1,0,1,90,16,2,4935.4
1,1,0,1,0,90,64,2,17737.6
1,0,1,0,1,100,16,2,17791.0
2,1,0,0,0,80,64,2,4740.0
2,1,1,0,1,80,32,2,4691.4
3,0,0,0,0,90,32,2,12111.0
3,0,0,0,1,90,32,2,12137.6
1,0,0,0,0,90,32,0,17696.6
3,1,0,0,0,100,64,0,12280.0
1,0,0,1,1,90,32,2,17763.4
3,0,1,0,0,90,32,2,12086.4
3,0,0,1,1,80,32,0,12362.8
3,1,1,0,1,100,32,0,12199.2
2,0,0,0,0,100,16,0,4944.4
3,0,1,0,1,100,16,2,12212.8
3,0,1,1,0,80,32,2,12158.0
3,1,0,1,0,100,64,2,12129.2
3,1,0,1,1,90,16,0,12131.2
1,0,0,0,0,80,32,2,17731.4
2,1,1,0,1,100,64,2,4651.2
2,1,1,1,1,80,16,0,17627.0
3,0,1,1,1,100,32,2,12337.6
1,0,0,1,0,100,16,2,17804.8
1,1,1,1,0,80,16,2,17856.4
3,1,1,0,0,80,64,0,12139.4
3,0,1,0,1,80,64,2,12108.8
3,0,1,0,1,80,32,0,12115.6
2,0,0,1,1,90,16,0,17740.8
3,1,1,1,0,90,16,0,12191.2
2,0,0,0,0,100,64,0,4648.2
3,0,0,1,0,100,16,2,12232.0
3,0,0,0,0,90,16,2,12172.2
3,0,0,0,0,100,32,2,12172.0
2,0,0,0,0,90,16,2,4945.0
1,1,1,0,1,100,16,2,17704.0
2,1,0,1,0,100,32,0,17673.8
3,0,0,1,0,80,16,2,12306.2
1,1,0,1,0,100,64,0,17801.8
1,1,1,0,1,100,32,0,17681.0
1,0,1,0,0,90,32,0,17748.8
2,0,0,0,1,100,16,0,4928.2
1,0,0,0,1,80,32,2,17759.4
3,1,0,1,0,100,32,0,12372.4
3,1,1,0,1,100,64,0,12198.0
3,1,0,0,1,90,64,2,12028.6
2,0,1,0,0,90,64,0,4642.4
2,1,1,0,0,100,16,2,4928.8
1,1,0,1,0,80,64,0,17772.0
3,1,1,1,0,100,64,2,12192.8
2,0,1,0,1,100,16,2,4906.2
3,0,1,0,0,100,64,0,12152.6
2,1,0,1,1,80,32,2,17664.6
1,0,0,1,1,80,16,0,17742.2
2,0,1,1,0,100,64,0,17684.0
3,0,0,0,1,100,16,2,12270.2
3,0,1,1,1,80,64,2,12084.4
3,0,0,0,1,90,16,0,12269.2
1,0,0,0,1,90,64,0,17812.8
2,1,0,1,0,100,16,2,17722.6
2,1,0,1,1,90,64,2,17649.0
3,0,1,0,1,100,64,2,12148.4
2,0,0,0,1,80,16,2,5015.6
3,0,0,0,0,80,16,0,12326.8
1,1,0,0,1,90,16,0,17696.6
3,0,1,1,0,80,16,0,12477.4
1,0,0,1,1,90,64,0,17702.2
3,1,1,1,1,80,16,0,12294.8
3,0,1,1,1,90,16,0,12134.6
2,1,0,1,0,90,64,2,17639.8
2,0,0,0,1,80,64,2,4773.2
2,0,0,0,0,80,32,0,4702.0
3,1,0,1,1,100,64,0,12170.4
1,0,1,1,1,90,64,0,17643.4
1,1,1,0,1,100,32,2,17764.0
2,0,1,1,1,100,64,2,17635.8
2,0,1,0,1,100,16,0,4908.6
3,1,1,1,1,90,64,0,12207.6
3,1,0,1,0,80,64,0,12118.4
1,0,0,0,1,90,32,0,17766.6
2,0,1,1,1,90,64,2,17673.6
1,1,1,1,0,90,32,0,17725.8
3,0,0,1,0,100,64,0,12141.6
3,1,1,0,0,90,16,0,12216.8
2,1,0,0,1,90,16,0,4940.0
3,1,0,1,1,80,64,2,12151.8
3,0,1,0,0,90,64,0,12233.2
1,1,1,1,1,90,16,0,17670.4
1,1,0,1,1,90,16,2,17712.2
2,0,0,1,1,90,32,0,17672.6
1,1,0,0,0,100,32,0,17743.8
1,1,1,1,0,80,32,0,17801.0
2,0,1,0,1,100,64,2,4641.6
2,1,0,0,1,100,32,0,4694.4
2,0,1,0,1,100,32,0,4682.4
3,1,1,0,1,90,32,2,12167.0
2,0,1,0,0,100,16,0,4915.0
1,1,0,1,1,80,64,0,17718.8
2,0,0,1,0,80,32,2,17833.0
2,1,0,1,0,90,64,0,17667.2
1,1,1,0,1,90,16,0,17667.4
1,1,0,0,1,80,32,0,17830.4
3,1,0,0,1,100,64,2,12330.6
2,0,1,1,1,80,32,0,17652.0
2,0,0,1,0,100,64,2,17791.6
3,1,0,1,1,100,32,0,12205.6
3,1,0,1,1,100,16,0,12262.4
1,1,0,0,0,90,64,0,17756.6
1,1,1,1,1,90,64,2,17780.4
1,1,1,1,1,90,32,0,17715.4
1,0,1,0,1,90,16,0,17659.2
2,0,1,0,0,90,16,2,4915.0
3,0,0,1,1,100,32,2,12428.2
3,0,1,1,1,90,64,0,12140.4
2,0,0,1,0,80,16,2,17713.6
3,1,1,0,1,80,16,0,12334.0
3,1,1,1,1,100,64,0,12196.6
1,0,1,0,0,90,64,2,17673.2
3,0,1,1,1,100,64,2,12120.8
1,0,1,1,1,100,32,0,17694.6
2,1,1,1,1,100,64,2,17627.4
3,1,0,0,1,100,32,0,12087.4
1,1,0,0,0,100,16,2,17771.8
2,1,1,0,0,90,16,2,4928.6
3,0,0,1,1,100,32,0,12226.0
1,1,1,1,1,90,16,2,17663.0
2,0,1,1,1,100,32,0,17660.6
1,1,0,0,1,80,32,2,17802.4
3,1,0,0,1,100,16,0,12579.4
3,0,1,1,1,90,32,0,12181.0
1,1,1,1,1,80,32,0,17827.2
1,0,0,1,1,80,32,0,17821.8
1,1,1,1,0,80,16,0,17660.2
1,0,1,1,1,100,16,0,17692.4
3,0,1,1,0,90,16,0,12332.8
3,0,1,0,0,100,32,2,12137.0
3,1,0,1,1,80,64,0,12209.6
2,0,0,1,0,90,64,0,17711.4
1,1,0,1,0,100,64,2,17776.4
3,1,1,1,0,90,32,0,12111.6
1,1,1,0,0,80,64,2,17715.6
3,1,1,1,0,80,64,0,12104.8
3,1,1,1,1,80,64,0,12153.8
3,0,0,1,0,80,32,2,12192.6
1,1,1,0,0,80,16,0,17820.8
1,1,0,0,1,90,16,2,17728.8
2,1,1,0,0,80,64,2,4694.6
1,1,1,0,0,100,16,2,17772.8
2,0,0,1,1,100,16,0,17642.2
3,0,1,1,1,100,64,0,12134.4
3,1,1,1,0,80,16,2,12278.2
1,1,1,1,0,90,32,2,17824.2
2,1,0,1,0,100,16,0,17722.6
3,0,1,0,0,80,16,2,12294.8
3,1,0,0,0,100,64,2,12190.0
1,0,1,0,0,90,64,0,17658.6
2,1,1,0,1,100,32,2,4663.2
2,0,0,1,0,90,32,2,17699.0
2,1,1,0,1,100,32,0,4688.2
3,1,0,0,0,100,32,2,12317.2
1,1,1,0,0,90,32,2,17689.6
2,1,1,0,1,90,64,2,4651.6
1,0,1,1,1,80,32,2,17680.0
1,0,0,1,0,90,32,0,17713.2
3,0,1,1,0,100,16,2,12550.2
1,0,1,0,1,90,64,2,17752.8
1,0,1,0,0,100,32,2,17666.8
1,0,0,1,1,100,32,0,17768.4
2,1,1,1,1,90,32,0,17636.6
1,1,1,1,0,90,64,2,17790.0
2,1,1,1,1,100,16,0,17727.4
1,0,0,0,0,100,16,0,17793.4
3,0,0,1,1,90,32,2,12196.0
2,0,0,1,1,100,16,2,17684.8
1,0,1,1,0,90,32,2,17696.4
3,0,0,0,1,100,32,2,12126.8
1,1,1,1,1,100,32,2,17819.8
2,0,1,0,0,90,32,2,4691.4
1,0,0,1,1,100,64,2,17751.2
3,1,0,1,1,100,64,2,12311.4
1,0,1,1,0,100,32,2,17728.6
1,1,1,0,0,100,64,0,17798.6
2,1,0,0,0,90,32,0,4708.6
1,0,0,0,0,100,32,2,17800.6
1,0,1,1,0,100,32,0,17843.2
1,1,0,1,0,80,64,2,17748.8
1,1,1,1,0,80,64,2,17720.4
2,0,0,1,0,100,16,0,17771.0
1,0,1,1,1,100,32,2,17785.4
3,0,1,1,1,80,16,0,12220.6
3,0,0,0,0,80,64,0,12260.2
1,0,0,0,0,80,16,0,17686.2
1,0,1,1,1,100,64,0,17740.6
3,0,1,0,1,90,16,2,12217.0
1,0,1,0,0,80,32,0,17686.8
2,0,0,1,0,80,64,2,17708.0
1,1,0,0,1,100,32,2,17767.2
3,0,0,0,1,80,64,0,12128.2
3,1,0,0,0,80,64,0,12107.8
2,1,1,1,1,90,32,2,17650.4
2,0,1,0,0,100,64,2,4625.8
1,1,0,0,0,90,32,0,17784.0
1,0,1,0,0,80,32,2,17706.8
1,0,0,0,1,80,32,0,17731.0
2,1,1,0,1,80,32,0,4711.4
1,1,1,1,0,80,64,0,17690.4
3,1,1,0,1,90,64,0,12036.0
3,1,0,1,0,90,16,2,12171.8
3,0,0,0,0,80,32,2,12138.6
2,1,1,1,1,100,64,0,17664.4
3,0,0,0,1,80,64,2,12206.8
3,0,0,1,1,80,16,2,12158.8
3,0,0,1,0,90,64,2,12004.8
1,0,1,1,0,90,16,2,17739.0
3,0,1,0,0,80,32,0,12132.6
1,1,1,0,1,100,16,0,17711.4
2,0,1,1,0,90,32,2,17768.2
3,0,0,1,1,90,64,2,12155.4
3,1,0,0,1,90,32,2,12151.4
1,1,1,1,1,90,64,0,17780.8
3,1,1,1,1,90,32,2,12134.8
3,1,1,1,0,90,32,2,12271.0
3,1,1,1,0,100,32,0,12141.4
3,1,1,1,1,80,16,2,12347.8
1,0,0,1,0,90,32,2,17695.4
3,1,0,0,0,80,32,2,12109.8
2,1,1,1,1,90,64,2,17679.4
3,0,1,0,1,100,16,0,12333.4
1,1,0,1,0,100,32,0,17773.4
1,1,0,0,1,90,64,2,17858.6
2,1,1,1,1,80,64,0,17624.2
2,0,1,0,1,90,64,0,4653.2
2,0,1,1,0,80,32,2,17709.4
1,0,1,1,0,80,16,2,17749.8
1,1,1,0,0,100,64,2,17810.8
3,0,0,1,0,100,16,0,12313.2
2,0,0,1,1,100,64,0,17654.4
3,0,0,1,1,80,64,0,12051.6
1,0,0,1,0,90,64,2,17767.2
2,0,0,1,0,80,16,0,17814.0
3,1,1,1,0,90,16,2,12280.0
3,0,0,1,0,80,16,0,12264.8
2,0,0,0,1,90,16,2,4952.8
3,1,1,1,1,80,32,0,12222.2
2,0,1,1,1,80,32,2,17664.4
3,1,0,1,0,100,32,2,12339.8
1,1,0,1,0,90,64,0,17704.6
3,0,0,1,1,80,32,2,12256.2
2,0,0,0,1,80,16,0,5024.2
1,0,0,0,0,90,64,2,17794.2
1,1,1,0,1,90,64,0,17727.2
2,0,0,1,0,100,32,2,17691.8
3,0,0,1,1,90,16,2,12256.4
2,1,0,0,0,80,32,0,4695.0
3,1,1,1,1,80,64,2,12122.8
2,1,0,1,0,80,64,2,17684.8
2,1,0,1,0,80,32,0,17696.0
1,1,0,1,0,90,16,2,17725.2
3,1,0,0,1,100,16,2,12316.2
