fsync,synchronousCommit,fullPageWrites,trackActivities,trackCounts,sharedBuffers,tempBuffers,workMem,Performance
1,1,1,1,1,256,32,4096,132021.2
1,1,0,0,0,128,8,4096,137327.0
1,0,0,0,0,128,32,1024,127243.8
1,1,0,1,1,256,32,1024,127450.4
0,0,1,1,1,256,8,4096,46812.0
1,1,1,1,0,128,8,256,130678.4
0,1,0,1,0,128,8,256,46439.6
1,1,0,1,0,128,8,256,131542.8
0,1,0,0,1,128,32,256,46355.2
1,0,1,0,1,256,8,4096,136736.2
0,0,0,0,0,128,32,4096,46476.2
1,1,1,1,0,128,32,1024,126388.4
0,1,1,1,1,128,8,4096,46800.8
1,0,1,1,1,256,32,256,137724.2
0,1,0,0,1,256,8,1024,46358.2
0,1,1,1,0,128,8,4096,46599.8
1,0,0,1,0,256,8,1024,132022.4
1,0,1,0,1,128,8,4096,137829.6
0,1,1,1,0,256,32,1024,46477.8
1,1,0,0,1,256,8,256,131946.0
0,0,1,0,1,256,32,4096,47000.2
0,1,1,0,1,256,8,1024,46398.4
0,0,1,1,0,128,32,256,46471.0
0,1,1,0,0,128,8,256,46214.6
0,1,0,0,0,128,8,4096,46379.2
0,1,0,1,0,256,8,256,46658.8
0,0,0,1,0,128,32,1024,46368.8
1,0,0,0,0,256,32,4096,134589.6
0,0,0,1,0,256,32,256,46346.4
1,0,0,1,1,256,8,4096,134113.2
0,0,1,0,0,128,32,4096,46233.6
0,1,0,1,1,256,8,4096,46447.6
1,1,0,0,0,256,8,256,133404.8
0,0,1,1,0,128,8,4096,46503.2
0,1,0,1,0,256,32,256,46333.0
1,0,0,1,1,256,32,256,135542.6
0,0,1,0,1,128,8,1024,46365.0
0,0,1,0,1,256,8,4096,46508.6
0,0,0,1,1,256,8,256,46222.8
1,0,0,1,1,256,8,256,135852.4
1,1,0,1,1,256,32,256,132261.2
0,1,0,1,1,128,8,256,47454.8
0,0,0,0,1,256,8,256,46100.4
1,0,1,1,0,128,8,4096,136843.8
0,0,0,1,1,256,32,1024,46368.4
1,0,0,0,0,256,32,256,132823.0
0,1,0,1,1,128,8,4096,46535.6
0,1,1,1,0,256,32,256,46431.0
0,0,1,1,0,128,32,4096,46256.6
0,1,0,0,0,256,32,256,46178.0
1,1,0,0,1,256,32,1024,135112.0
0,0,0,0,0,128,8,4096,46245.8
1,0,0,0,1,256,8,1024,135761.2
0,1,1,0,1,256,8,256,47092.0
1,1,0,1,1,128,32,4096,131405.0
0,1,0,1,0,128,32,1024,47239.8
0,0,0,0,1,128,8,4096,46212.2
1,0,0,0,1,128,8,1024,130543.6
1,0,0,1,0,128,8,1024,136143.6
0,0,0,0,0,256,32,4096,46042.4
1,0,0,0,0,128,8,256,133984.8
1,0,1,0,0,256,8,256,133510.4
0,1,1,1,0,128,32,256,46666.8
0,1,1,0,0,256,8,1024,47095.6
1,0,1,0,0,128,32,256,135051.0
1,1,0,0,1,128,32,256,131364.4
1,1,1,1,0,256,32,4096,134654.6
1,0,0,0,0,128,8,1024,130750.8
0,1,0,1,1,128,32,256,46423.2
1,0,0,0,1,256,8,256,136333.8
1,0,0,0,0,256,32,1024,136341.4
1,0,0,1,1,128,32,1024,135249.8
0,1,0,1,1,256,32,4096,47368.0
1,1,0,0,1,256,32,4096,134608.6
0,1,1,1,1,256,8,4096,46925.4
0,1,0,0,0,256,8,256,46335.6
0,1,1,1,1,256,32,1024,46796.2
0,1,0,1,0,128,32,4096,46190.0
0,0,1,1,0,128,8,1024,47024.0
0,0,1,0,0,256,8,4096,46383.4
1,0,0,0,0,128,32,4096,132886.0
1,1,0,1,0,128,8,256,131542.8
0,0,0,1,1,256,8,1024,46307.6
1,1,1,0,1,128,32,256,128130.2
1,0,1,0,0,256,8,4096,137294.8
1,0,1,1,0,256,8,4096,135527.8
1,0,1,1,0,128,8,256,142638.0
1,1,0,1,1,256,32,1024,127450.4
0,0,0,0,1,128,8,256,46184.2
1,0,0,1,1,128,32,256,135614.0
0,0,1,1,1,256,32,1024,46821.8
0,1,1,0,0,128,8,4096,46157.6
1,1,1,0,1,256,8,256,132414.6
0,0,0,0,1,256,32,256,46294.8
1,1,0,0,0,128,8,1024,136315.0
1,0,0,0,0,128,32,1024,127243.8
1,1,1,0,0,256,32,256,130642.8
1,0,1,0,1,256,32,1024,134690.4
0,0,1,0,0,128,8,256,46140.0
0,1,0,0,1,128,32,1024,46405.0
1,1,0,0,1,128,32,1024,133874.4
0,1,1,0,0,128,8,1024,46539.2
1,1,1,1,1,256,32,4096,132021.2
0,1,0,0,1,256,32,256,46163.4
0,1,1,1,1,128,8,1024,46970.2
0,0,0,1,1,128,32,256,46408.2
1,1,0,1,1,256,8,1024,122151.8
0,1,0,0,1,128,8,256,46673.2
1,1,1,1,1,128,32,256,135538.4
1,0,0,0,1,256,32,4096,129652.6
0,1,0,1,0,128,8,1024,46356.0
1,0,1,0,0,128,8,1024,130578.0
0,0,1,0,1,128,32,256,46260.2
0,0,1,0,1,256,8,1024,46106.2
1,1,0,1,0,256,32,256,134325.4
0,0,1,1,1,256,8,1024,46796.2
1,1,1,0,1,256,32,4096,128597.0
1,1,0,0,1,128,8,256,137657.6
0,1,1,1,1,128,32,4096,46787.2
1,1,0,0,0,256,32,4096,132785.6
0,1,0,0,0,256,32,4096,46039.0
0,1,1,0,1,256,32,1024,46493.8
0,0,0,1,0,256,32,4096,46898.4
0,1,0,1,0,256,32,1024,47549.4
0,1,1,1,0,256,8,256,46539.6
0,1,1,0,0,128,32,256,46144.0
0,0,1,1,0,256,32,256,46622.6
1,0,0,1,1,128,8,1024,135632.6
1,1,0,1,0,128,32,4096,130274.6
1,0,1,0,1,128,32,1024,140847.2
0,1,1,0,0,256,32,1024,46047.4
1,1,0,1,0,128,8,4096,132048.8
1,1,1,0,0,256,32,1024,132806.8
1,1,1,1,1,256,8,4096,134411.4
0,1,1,0,1,256,32,4096,46447.8
1,0,0,0,1,256,32,1024,139426.0
0,0,1,0,0,256,32,1024,46212.8
0,1,0,0,0,128,32,256,46158.4
0,0,1,1,1,256,32,256,46605.0
0,0,1,1,0,128,8,256,47257.2
1,0,0,0,1,128,32,1024,132768.2
0,1,1,0,1,128,8,256,46212.4
0,0,0,0,1,256,8,1024,46303.0
0,1,0,1,1,128,32,1024,46648.6
1,0,1,0,0,256,32,1024,134646.2
1,0,1,1,0,128,32,4096,138185.4
1,1,1,0,0,256,8,4096,136698.2
1,0,1,0,0,256,32,256,136622.0
0,1,0,0,0,256,8,4096,46102.0
0,0,0,1,1,256,8,4096,46339.4
0,1,0,1,1,256,8,1024,46605.0
1,1,0,1,1,256,8,256,132543.6
0,0,0,0,1,128,32,1024,46299.2
0,0,1,0,1,256,32,256,46282.0
1,1,0,0,1,128,8,1024,133644.4
0,0,0,0,0,128,32,4096,46476.2
0,0,1,0,0,128,8,4096,46163.2
0,1,1,0,1,128,32,4096,46577.6
1,1,0,0,0,128,8,256,125404.4
1,0,0,0,0,128,8,4096,135612.4
1,1,0,0,0,256,8,4096,133344.2
0,1,1,1,1,256,32,256,46982.0
1,0,0,0,0,256,8,1024,131793.4
1,0,1,0,1,128,8,256,136260.8
1,0,1,1,1,128,8,256,136436.0
0,1,0,1,0,256,8,1024,46598.6
1,1,1,0,1,128,32,1024,135219.0
1,1,0,1,1,128,32,256,130087.4
1,1,0,1,0,256,32,1024,134381.0
0,1,1,0,1,256,8,4096,46207.2
1,0,1,1,0,256,8,1024,140390.4
1,1,1,0,0,128,8,4096,128931.4
1,0,0,0,1,128,32,4096,132338.6
0,0,1,0,1,128,32,4096,46408.8
0,0,1,1,0,256,32,1024,47774.0
1,0,1,1,1,256,8,256,136729.2
0,1,1,1,0,256,32,4096,46451.4
1,0,0,0,0,128,32,256,135706.6
1,0,1,0,1,128,8,1024,136768.0
1,1,0,0,0,128,8,4096,137327.0
0,1,1,0,1,256,32,256,46169.8
1,1,1,0,0,256,8,256,131089.2
1,1,1,0,1,256,32,1024,129640.2
0,1,1,0,0,128,32,4096,46145.8
1,1,1,0,1,256,8,4096,131231.2
0,0,0,1,0,128,8,4096,46352.2
0,0,0,1,0,256,8,1024,46393.4
1,0,1,1,1,128,8,1024,139292.8
0,0,0,0,1,128,8,1024,46255.2
1,1,0,1,1,128,8,1024,129166.2
0,0,0,1,1,256,32,4096,46507.4
0,0,0,0,0,256,8,256,46305.6
1,0,1,1,1,128,8,4096,136724.4
0,0,1,0,0,128,32,256,46078.8
0,0,0,0,0,256,32,256,46275.0
0,1,1,1,0,256,8,4096,47064.8
0,0,1,1,1,256,8,4096,46812.0
0,1,0,0,0,128,8,256,46318.0
1,0,1,1,0,128,32,1024,138660.8
0,1,1,0,0,128,32,1024,46311.2
0,0,1,0,1,256,32,1024,45939.8
1,1,0,0,1,256,8,4096,135842.6
1,1,1,1,1,128,8,4096,130405.6
0,0,1,0,0,256,8,1024,46146.2
1,0,0,0,1,256,8,4096,131261.2
1,0,1,0,0,128,32,1024,135323.2
0,1,0,1,1,256,8,256,46453.0
1,0,0,1,1,256,8,1024,135590.6
0,0,1,0,0,128,8,1024,46245.0
0,0,1,1,1,128,32,256,46567.8
0,0,0,1,1,256,32,256,47443.6
1,1,1,1,1,256,8,256,136030.6
1,1,1,0,1,128,8,256,128988.8
1,1,1,1,0,256,32,256,131548.2
0,0,0,1,0,256,8,256,46388.8
1,1,1,1,0,128,8,256,130678.4
0,1,0,0,0,256,8,1024,46097.6
1,1,0,1,1,128,32,1024,129568.0
1,0,1,0,0,256,8,1024,138245.2
1,1,1,0,0,256,32,4096,131082.0
0,1,1,0,1,128,32,256,46129.8
0,1,1,1,0,256,8,1024,46824.8
0,0,1,1,1,128,32,1024,46659.6
0,1,1,1,1,128,8,256,46554.0
0,1,0,1,0,128,8,256,46439.6
1,1,0,0,1,256,32,256,134256.8
1,0,1,0,1,128,32,256,134666.4
0,1,0,0,1,256,32,4096,46104.2
1,0,1,0,1,256,32,4096,138982.6
1,1,1,1,0,128,8,1024,129666.0
1,1,0,1,0,128,8,1024,135017.0
1,0,0,0,1,128,8,4096,140983.4
0,0,0,1,0,128,8,256,46366.6
0,1,1,1,1,256,32,4096,46325.4
0,1,0,0,0,128,32,4096,46197.8
1,0,1,1,1,256,8,1024,134859.0
1,0,0,0,0,256,8,4096,135307.4
1,1,1,1,0,128,32,256,130071.2
0,1,0,0,1,128,32,256,46355.2
1,1,1,1,0,256,8,256,124653.8
1,1,1,1,1,128,8,256,130828.8
1,0,1,1,0,128,8,1024,138096.8
1,1,1,1,0,128,32,4096,127500.8
0,0,1,1,0,256,8,256,46479.8
0,1,0,1,1,256,32,1024,46390.0
1,1,1,0,0,128,8,256,131126.8
1,1,1,0,1,128,32,4096,128474.6
0,1,1,1,1,128,32,256,46742.0
1,0,0,1,0,256,32,1024,133283.0
1,0,1,0,0,128,8,4096,133337.6
1,0,1,0,1,256,8,4096,136736.2
0,1,1,0,1,128,8,4096,46460.8
0,1,1,0,0,256,32,4096,46191.2
0,0,0,1,0,256,8,4096,46597.8
0,0,1,0,0,128,32,1024,46138.8
0,0,0,1,0,128,32,4096,46365.0
0,1,1,0,0,256,32,256,46640.6
0,0,1,0,1,128,8,4096,46545.6
1,1,0,1,0,256,8,256,133679.6
1,0,0,1,0,128,8,256,132011.0
0,1,0,0,1,128,8,4096,46303.0
1,1,0,0,1,128,32,4096,133873.0
0,1,1,1,0,128,32,1024,46795.6
1,1,1,1,1,256,32,1024,130423.0
0,1,0,1,1,128,32,4096,46394.0
1,1,1,0,0,128,32,4096,128492.6
1,1,0,1,1,128,8,4096,126456.8
0,1,0,0,1,128,8,1024,46124.2
0,0,0,0,1,256,32,1024,46176.6
0,0,1,1,0,256,8,1024,46903.4
0,1,0,0,1,256,8,256,46192.0
0,0,1,0,1,128,8,256,46271.0
1,1,1,1,1,128,32,1024,130943.4
0,1,0,0,0,128,32,1024,46341.0
0,1,0,1,1,256,32,256,46634.4
1,1,0,1,0,256,8,1024,131766.4
1,0,1,0,1,256,32,256,137280.0
0,0,0,0,0,128,8,1024,46208.0
0,1,1,1,0,128,8,1024,46551.0
0,0,0,1,1,128,8,1024,46358.4
0,0,0,1,1,128,8,4096,46615.8
1,1,0,1,0,256,32,4096,128968.4
1,1,0,0,0,128,32,4096,134334.8
0,1,1,0,1,128,32,1024,46436.8
0,1,0,1,0,128,32,256,47359.0
1,1,1,1,1,256,8,1024,131012.4
0,0,1,0,0,256,32,4096,46148.2
0,0,1,1,1,128,8,4096,46649.4
0,0,1,1,0,256,32,4096,47278.0
0,0,1,0,1,128,32,1024,47486.6
1,1,0,1,1,256,32,4096,126458.8
1,1,1,0,1,256,8,1024,128079.8
0,1,1,1,1,256,8,256,46778.4
0,1,0,0,1,256,8,4096,46133.4
1,0,0,1,0,128,32,256,134485.2
1,1,1,1,0,256,8,4096,129630.8
1,1,0,1,0,128,32,256,132344.8
1,0,1,0,0,128,32,4096,137057.4
0,0,0,1,1,128,32,4096,46343.6
1,0,0,1,0,256,8,256,134239.4
0,1,0,0,0,128,8,1024,45980.8
0,1,0,1,0,128,8,4096,46586.4
1,1,0,0,1,128,8,4096,133286.0
1,1,1,1,0,256,32,1024,127038.8
0,0,1,1,1,256,32,4096,46299.2
1,1,1,0,0,128,8,1024,133603.0
0,0,1,1,1,128,8,1024,46669.0
1,0,0,1,1,256,32,1024,135168.4
0,1,1,1,0,128,8,256,46558.0
0,1,1,1,1,256,8,1024,46674.6
1,1,0,1,0,256,8,4096,133120.6
0,0,0,0,1,128,32,4096,46304.6
0,1,0,0,1,256,32,1024,46191.2
1,1,0,0,0,256,32,256,130682.8
0,1,1,0,0,256,8,4096,46382.8
1,0,0,1,1,128,8,256,132351.4
0,0,0,1,0,128,32,256,46457.2
0,0,0,0,0,256,8,4096,46426.6
1,1,1,1,1,256,32,256,130466.0
1,0,0,1,1,128,32,4096,132487.4
1,0,0,0,1,256,32,256,135823.2
0,0,0,1,0,128,8,1024,46551.6
1,1,1,0,0,128,32,256,134640.4
1,0,0,0,0,256,8,256,134915.4
1,0,1,0,0,128,8,256,131236.6
0,0,0,1,0,256,32,1024,46419.0
0,0,0,0,1,256,8,4096,46282.0
0,0,1,1,0,128,32,1024,46495.6
1,0,1,1,1,128,32,256,137237.2
0,0,1,0,1,256,8,256,46064.6
1,1,1,0,0,128,32,1024,132014.6
0,0,0,0,0,128,8,256,46204.0
0,1,0,1,0,256,32,4096,46756.0
0,1,1,0,0,256,8,256,46092.0
1,1,1,1,1,128,8,1024,130226.0
1,1,1,1,1,128,32,4096,132082.4
1,1,0,1,1,128,8,256,131563.8
1,0,0,1,0,128,8,4096,131102.8
1,0,1,1,0,256,8,256,139655.8
0,0,1,1,1,128,8,256,46778.0
0,0,0,0,1,128,32,256,46035.0
1,1,1,0,1,128,8,4096,130528.6
1,0,0,1,0,256,32,256,135844.0
1,1,0,1,0,128,32,1024,134356.6
1,0,1,0,1,256,8,256,134102.0
1,0,0,1,0,128,32,4096,133001.4
1,0,0,1,0,128,32,1024,130621.6
0,0,0,0,0,256,8,1024,46252.0
0,0,1,1,1,128,32,4096,46593.6
1,1,1,0,0,256,8,1024,133985.0
1,0,1,1,0,128,32,256,140915.4
1,0,0,1,0,256,32,4096,133534.2
1,0,0,0,1,128,32,256,133749.4
0,0,0,0,0,128,32,256,46255.0
0,0,1,0,0,256,8,256,46381.6
1,0,1,1,0,256,32,4096,138895.2
1,1,1,1,0,128,8,4096,129330.0
0,0,0,0,1,256,32,4096,46070.8
1,1,0,0,1,256,8,1024,133251.6
1,1,0,0,0,256,32,1024,131767.4
1,1,0,0,0,128,32,1024,133666.2
0,0,0,0,0,256,32,1024,46256.6
0,1,0,1,1,128,8,1024,47354.4
0,1,0,0,0,256,32,1024,46094.8
1,1,1,0,1,128,8,1024,132620.2
0,0,1,1,1,256,8,256,46788.6
0,0,0,1,1,128,8,256,46472.4
1,0,1,1,1,256,32,1024,139302.2
1,0,0,1,1,128,8,4096,133106.0
1,1,1,0,1,256,32,256,129297.0
1,1,0,1,1,256,8,4096,131693.0
